fecha,demanda_MWh
2018-03-06,808969.759
2018-03-07,802365.201
2018-03-08,795959.464
2018-03-09,786754.305
2018-03-10,695131.877
2018-03-11,650662.602
2018-03-12,768123.415
2018-03-13,783569.196
2018-03-14,792974.586
2018-03-15,786821.055
2018-03-16,779143.3
2018-03-17,712298.48
2018-03-18,660909.128
2018-03-19,780044.318
2018-03-20,830948.036
2018-03-21,828243.998
2018-03-22,816801.037
2018-03-23,814750.421
2018-03-24,737438.894
2018-03-25,647149.7
2018-03-26,775540.539
2018-03-27,765765.21
2018-03-28,739889.331
2018-03-29,657909.112
2018-03-30,617090.812
2018-03-31,637005.171
2018-04-01,602215.316
2018-04-02,663779.182
2018-04-03,738282.352
2018-04-04,750807.118
2018-04-05,737613.924
2018-04-06,742671.803
2018-04-07,680415.86
2018-04-08,627282.051
2018-04-09,744284.834
2018-04-10,787841.799
2018-04-11,792550.109
2018-04-12,782939.381
2018-04-13,777829.895
2018-04-14,684509.766
2018-04-15,629483.731
2018-04-16,739318.027
2018-04-17,739507.766
2018-04-18,729297.495
2018-04-19,720948.439
2018-04-20,716005.351
2018-04-21,646179.568
2018-04-22,595070.256
2018-04-23,691149.408
2018-04-24,717381.862
2018-04-25,724557.315
2018-04-26,720400.383
2018-04-27,715248.92
2018-04-28,640817.164
2018-04-29,592217.889
2018-04-30,657472.785
2018-05-01,595259.428
2018-05-02,696770.116
2018-05-03,726983.455
2018-05-04,727900.647
2018-05-05,652250.936
2018-05-06,594583.971
2018-05-07,705703.787
2018-05-08,722719.01
2018-05-09,721928.421
2018-05-10,721917.234
2018-05-11,717399.401
2018-05-12,646620.272
2018-05-13,596053.825
2018-05-14,702287.808
2018-05-15,712356.306
2018-05-16,723164.325
2018-05-17,719349.822
2018-05-18,716461.42
2018-05-19,645615.139
2018-05-20,592734.99
2018-05-21,689203.833
2018-05-22,717857.076
2018-05-23,727970.062
2018-05-24,728576.654
2018-05-25,722239.63
2018-05-26,644830.27
2018-05-27,591743.016
2018-05-28,702764.869
2018-05-29,719285.425
2018-05-30,714527.196
2018-05-31,711261.98
2018-06-01,709531.19
2018-06-02,639545.367
2018-06-03,585011.121
2018-06-04,700225.761
2018-06-05,720420.592
2018-06-06,718515.12
2018-06-07,717194.956
2018-06-08,718521.762
2018-06-09,645004.56
2018-06-10,594316.025
2018-06-11,708892.089
2018-06-12,730828.24
2018-06-13,737636.219
2018-06-14,738226.291
2018-06-15,737410.634
2018-06-16,672512.37
2018-06-17,623648.886
2018-06-18,744574.912
2018-06-19,768735.621
2018-06-20,781677.864
2018-06-21,790763.917
2018-06-22,792862.116
2018-06-23,714070.971
2018-06-24,656341.812
2018-06-25,782993.168
2018-06-26,803400.563
2018-06-27,802356.746
2018-06-28,793182.687
2018-06-29,778647.068
2018-06-30,706077.789
2018-07-01,647045.444
2018-07-02,762834.05
2018-07-03,793136.627
2018-07-04,788164.606
2018-07-05,784170.96
2018-07-06,781892.96
2018-07-07,708618.684
2018-07-08,655055.667
2018-07-09,800602.771
2018-07-10,822681.663
2018-07-11,816712.461
2018-07-12,808184.004
2018-07-13,801059.532
2018-07-14,717272.175
2018-07-15,652824.574
2018-07-16,770533.011
2018-07-17,800350.741
2018-07-18,809583.593
2018-07-19,811532.012
2018-07-20,801551.616
2018-07-21,705939.811
2018-07-22,642233.688
2018-07-23,783084.655
2018-07-24,809659.769
2018-07-25,800798.389
2018-07-26,809234.407
2018-07-27,805064.29
2018-07-28,723725.986
2018-07-29,662113.405
2018-07-30,782765.406
2018-07-31,803371.281
2018-08-01,829902.512
2018-08-02,849473.769
2018-08-03,858593.632
2018-08-04,768551.915
2018-08-05,710960.473
2018-08-06,832313.622
2018-08-07,836089.347
2018-08-08,815836.925
2018-08-09,791067.023
2018-08-10,767196.313
2018-08-11,709368.422
2018-08-12,667332.016
2018-08-13,748050.993
2018-08-14,747596.502
2018-08-15,668157.849
2018-08-16,729296.235
2018-08-17,718847.708
2018-08-18,659031.979
2018-08-19,624764.023
2018-08-20,739507.261
2018-08-21,768257.01
2018-08-22,778103.399
2018-08-23,777965.294
2018-08-24,773349.415
2018-08-25,697144.8
2018-08-26,643379.539
2018-08-27,782718.8
2018-08-28,810448.212
2018-08-29,806294.371
2018-08-30,803963.921
2018-08-31,796365.517
2018-09-01,715322.145
2018-09-02,670590.343
2018-09-03,790769.944
2018-09-04,800273.143
2018-09-05,793541.365
2018-09-06,778613.244
2018-09-07,763965.091
2018-09-08,669149.755
2018-09-09,619852.256
2018-09-10,725662.617
2018-09-11,734621.067
2018-09-12,778177.832
2018-09-13,784509.329
2018-09-14,778201.265
2018-09-15,684200.136
2018-09-16,632403.926
2018-09-17,759809.502
2018-09-18,777704.848
2018-09-19,784461.48
2018-09-20,790751.691
2018-09-21,784512.84
2018-09-22,705950.057
2018-09-23,654538.386
2018-09-24,776098.777
2018-09-25,783307.403
2018-09-26,776593.29
2018-09-27,765194.306
2018-09-28,755478.782
2018-09-29,670903.495
2018-09-30,617464.211
2018-10-01,733629.113
2018-10-02,736946.907
2018-10-03,740193.367
2018-10-04,742064.884
2018-10-05,731108.037
2018-10-06,656265.341
2018-10-07,603979.963
2018-10-08,700562.8
2018-10-09,706803.991
2018-10-10,721067.357
2018-10-11,720238.147
2018-10-12,620435.411
2018-10-13,622562.842
2018-10-14,596303.089
2018-10-15,696558.778
2018-10-16,716388.299
2018-10-17,723752.124
2018-10-18,724444.85
2018-10-19,715107.265
2018-10-20,639515.312
2018-10-21,593179.455
2018-10-22,701055.332
2018-10-23,717889.261
2018-10-24,717282.709
2018-10-25,715267.861
2018-10-26,716585.374
2018-10-27,646604.888
2018-10-28,630999.672
2018-10-29,744335.779
2018-10-30,776331.825
2018-10-31,772179.197
2018-11-01,657040.183
2018-11-02,698895.934
2018-11-03,661353.336
2018-11-04,629521.381
2018-11-05,755615.208
2018-11-06,776755.251
2018-11-07,775756.514
2018-11-08,777488.075
2018-11-09,764551.895
2018-11-10,685487.65
2018-11-11,628671.308
2018-11-12,743600.436
2018-11-13,753421.129
2018-11-14,752414.487
2018-11-15,750390.626
2018-11-16,745386.462
2018-11-17,667009.484
2018-11-18,631308.683
2018-11-19,750865.393
2018-11-20,776247.365
2018-11-21,781660.504
2018-11-22,787440.373
2018-11-23,781396.692
2018-11-24,703454.736
2018-11-25,656292.766
2018-11-26,779621.428
2018-11-27,796219.383
2018-11-28,797684.88
2018-11-29,800277.925
2018-11-30,788560.916
2018-12-01,709867.704
2018-12-02,658914.812
2018-12-03,767969.28
2018-12-04,774493.273
2018-12-05,770700.385
2018-12-06,676366.83
2018-12-07,707326.878
2018-12-08,660856.189
2018-12-09,642487.243
2018-12-10,767366.141
2018-12-11,792463.684
2018-12-12,800931.996
2018-12-13,811190.674
2018-12-14,800807.102
2018-12-15,720296.453
2018-12-16,675981.479
2018-12-17,798875.276
2018-12-18,822742.049
2018-12-19,806392.973
2018-12-20,796738.086
2018-12-21,772837.898
2018-12-22,689265.354
2018-12-23,648505.967
2018-12-24,647899.273
2018-12-25,567423.103
2018-12-26,672883.725
2018-12-27,721456.089
2018-12-28,722356.607
2018-12-29,674033.359
2018-12-30,638506.177
2018-12-31,655175.237
2019-01-01,582949.806
2019-01-02,742199.407
2019-01-03,787764.963
2019-01-04,796010.035
2019-01-05,721029.651
2019-01-06,661772.168
2019-01-07,764920.771
2019-01-08,844559.085
2019-01-09,846151.453
2019-01-10,857323.124
2019-01-11,867181.886
2019-01-12,775170.712
2019-01-13,722271.171
2019-01-14,835752.36
2019-01-15,846245.527
2019-01-16,847911.818
2019-01-17,849875.833
2019-01-18,848781.942
2019-01-19,766537.72
2019-01-20,705583.355
2019-01-21,828406.838
2019-01-22,864855.303
2019-01-23,854462.174
2019-01-24,837075.708
2019-01-25,815349.834
2019-01-26,724205.323
2019-01-27,678249.362
2019-01-28,807644.379
2019-01-29,832616.612
2019-01-30,829785.386
2019-01-31,823510.841
2019-02-01,811408.357
2019-02-02,739149.442
2019-02-03,696029.792
2019-02-04,827865.952
2019-02-05,826264.446
2019-02-06,813527.159
2019-02-07,805445.154
2019-02-08,799019.676
2019-02-09,719403.839
2019-02-10,672445.604
2019-02-11,781692.422
2019-02-12,799138.409
2019-02-13,797839.046
2019-02-14,794299.138
2019-02-15,790637.803
2019-02-16,706487.416
2019-02-17,656688.443
2019-02-18,779646.845
2019-02-19,789997.493
2019-02-20,785631.268
2019-02-21,781135.556
2019-02-22,771083.106
2019-02-23,689175.82
2019-02-24,637452.604
2019-02-25,750831.906
2019-02-26,759697.475
2019-02-27,756324.91
2019-02-28,742210.124
2019-03-01,747742.259
2019-03-02,670242.996
2019-03-03,621445.195
2019-03-04,729814.28
2019-03-05,745164.11
2019-03-06,767457.592
2019-03-07,758178.303
2019-03-08,748568.791
2019-03-09,671315.341
2019-03-10,617758.559
2019-03-11,726454.288
2019-03-12,743155.047
2019-03-13,753372.783
2019-03-14,753975.948
2019-03-15,738753.829
2019-03-16,660072.282
2019-03-17,610229.793
2019-03-18,708116.389
2019-03-19,707250.357
2019-03-20,755634.542
2019-03-21,758931.722
2019-03-22,749138.108
2019-03-23,669633.017
2019-03-24,611819.827
2019-03-25,717073.819
2019-03-26,732395.045
2019-03-27,735314.342
2019-03-28,736120.156
2019-03-29,733687.593
2019-03-30,661273.331
2019-03-31,595455.992
2019-04-01,728854.039
2019-04-02,740720.312
2019-04-03,743726.231
2019-04-04,746532.132
2019-04-05,758884.449
2019-04-06,683345.822
2019-04-07,635743.258
2019-04-08,745947.421
2019-04-09,762514.952
2019-04-10,759373.018
2019-04-11,754593.577
2019-04-12,737503.833
2019-04-13,658751.444
2019-04-14,606715.171
2019-04-15,705651.944
2019-04-16,712912.968
2019-04-17,706896.182
2019-04-18,633645.163
2019-04-19,584929.31
2019-04-20,598281.137
2019-04-21,575850.979
2019-04-22,622892.917
2019-04-23,691440.392
2019-04-24,737862.824
2019-04-25,739947.966
2019-04-26,722351.575
2019-04-27,641476.76
2019-04-28,580034.58
2019-04-29,681641.153
2019-04-30,693188.14
2019-05-01,588783.574
2019-05-02,674320.005
2019-05-03,696474.728
2019-05-04,634765.62
2019-05-05,585505.022
2019-05-06,691903.437
2019-05-07,715282.519
2019-05-08,720383.459
2019-05-09,719680.488
2019-05-10,714705.845
2019-05-11,642893.955
2019-05-12,589066.207
2019-05-13,693194.342
2019-05-14,716085.91
2019-05-15,714403.802
2019-05-16,723608.482
2019-05-17,708065.687
2019-05-18,633581.663
2019-05-19,588760.853
2019-05-20,693266.151
2019-05-21,712267.526
2019-05-22,720423.021
2019-05-23,721032.652
2019-05-24,717689.342
2019-05-25,641713.37
2019-05-26,586295.917
2019-05-27,703430.222
2019-05-28,723789.614
2019-05-29,722528.761
2019-05-30,719643.509
2019-05-31,720746.446
2019-06-01,657113.804
2019-06-02,610135.227
2019-06-03,727199.819
2019-06-04,743803.929
2019-06-05,728013.427
2019-06-06,718987.495
2019-06-07,716146.113
2019-06-08,649114.105
2019-06-09,598266.091
2019-06-10,692985.625
2019-06-11,717613.036
2019-06-12,721685.017
2019-06-13,725139.71
2019-06-14,720698.739
2019-06-15,649826.641
2019-06-16,600853.162
2019-06-17,714625.455
2019-06-18,736896.725
2019-06-19,741912.133
2019-06-20,735488.271
2019-06-21,732798.844
2019-06-22,672993.652
2019-06-23,623379.646
2019-06-24,688002.526
2019-06-25,765220.281
2019-06-26,792832.45
2019-06-27,807875.011
2019-06-28,821152.543
2019-06-29,751724.535
2019-06-30,696474.637
2019-07-01,805062.314
2019-07-02,817750.686
2019-07-03,814766.368
2019-07-04,813934.525
2019-07-05,816024.974
2019-07-06,738401.275
2019-07-07,686379.684
2019-07-08,783297.789
2019-07-09,782095.233
2019-07-10,792718.173
2019-07-11,821250.349
2019-07-12,828876.825
2019-07-13,739065.225
2019-07-14,667289.338
2019-07-15,796026.561
2019-07-16,810257.077
2019-07-17,805414.836
2019-07-18,808118.682
2019-07-19,818254.951
2019-07-20,744167.851
2019-07-21,691903.017
2019-07-22,836080.36
2019-07-23,857696.956
2019-07-24,860191.27
2019-07-25,835226.076
2019-07-26,809646.945
2019-07-27,705760.649
2019-07-28,639052.413
2019-07-29,759984.776
2019-07-30,773820.297
2019-07-31,765475.695
2019-08-01,789334.274
2019-08-02,784389.389
2019-08-03,706068.784
2019-08-04,659374.462
2019-08-05,772347.5
2019-08-06,793044.82
2019-08-07,787712.421
2019-08-08,795638.987
2019-08-09,795454.697
2019-08-10,716321.021
2019-08-11,651892.626
2019-08-12,712385.398
2019-08-13,713398.323
2019-08-14,722738.208
2019-08-15,661417.317
2019-08-16,715896.427
2019-08-17,692638.36
2019-08-18,652155.441
2019-08-19,750065.106
2019-08-20,750474.293
2019-08-21,743508.569
2019-08-22,746785.396
2019-08-23,746320.647
2019-08-24,685685.967
2019-08-25,640382.6
2019-08-26,753002.18
2019-08-27,748334.103
2019-08-28,759403.981
2019-08-29,778170.266
2019-08-30,782463.034
2019-08-31,704124.582
2019-09-01,658275.465
2019-09-02,772035.659
2019-09-03,796492.504
2019-09-04,802739.777
2019-09-05,785233.792
2019-09-06,759835.407
2019-09-07,677237.25
2019-09-08,625559.392
2019-09-09,725543.137
2019-09-10,731011.426
2019-09-11,699252.213
2019-09-12,720175.206
2019-09-13,710999.404
2019-09-14,639594.83
2019-09-15,600804.651
2019-09-16,722110.774
2019-09-17,745327.536
2019-09-18,749439.31
2019-09-19,750409.372
2019-09-20,742546.066
2019-09-21,662313.73
2019-09-22,606999.498
2019-09-23,708014.904
2019-09-24,727730.253
2019-09-25,738028.712
2019-09-26,739145.522
2019-09-27,734426.657
2019-09-28,653673.494
2019-09-29,597643.634
2019-09-30,715112.43
2019-10-01,741441.646
2019-10-02,733752.221
2019-10-03,722404.634
2019-10-04,719060.66
2019-10-05,639966.26
2019-10-06,595822.23
2019-10-07,706811.27
2019-10-08,729654.451
2019-10-09,718306.304
2019-10-10,725766.274
2019-10-11,717342.224
2019-10-12,624559.893
2019-10-13,591908.756
2019-10-14,708972.391
2019-10-15,707947.469
2019-10-16,711483.129
2019-10-17,712870.909
2019-10-18,702013.343
2019-10-19,638521.461
2019-10-20,590245.061
2019-10-21,698011.851
2019-10-22,728673.757
2019-10-23,731462.329
2019-10-24,729548.927
2019-10-25,721004.715
2019-10-26,639527.818
2019-10-27,617897.851
2019-10-28,705517.424
2019-10-29,720759.167
2019-10-30,716813.201
2019-10-31,706779.544
2019-11-01,610338.583
2019-11-02,613091.302
2019-11-03,585745.923
2019-11-04,701349.067
2019-11-05,723921.225
2019-11-06,726803.046
2019-11-07,738904.63
2019-11-08,747095.1
2019-11-09,674799.054
2019-11-10,628624.931
2019-11-11,757559.515
2019-11-12,773524.257
2019-11-13,776833.483
2019-11-14,794537.245
2019-11-15,794400.091
2019-11-16,712515.929
2019-11-17,673216.611
2019-11-18,784186.573
2019-11-19,810154.106
2019-11-20,821576.303
2019-11-21,815715.186
2019-11-22,812859.646
2019-11-23,706596.572
2019-11-24,657967.591
2019-11-25,774027.534
2019-11-26,785754.366
2019-11-27,774548.693
2019-11-28,776056.195
2019-11-29,758247.169
2019-11-30,686811.005
2019-12-01,649030.819
2019-12-02,776156.953
2019-12-03,794071.443
2019-12-04,802721.404
2019-12-05,797187.595
2019-12-06,687010.235
2019-12-07,677745.106
2019-12-08,653010.122
2019-12-09,731497.032
2019-12-10,794421.564
2019-12-11,810110.768
2019-12-12,825121.76
2019-12-13,793677.004
2019-12-14,703955.843
2019-12-15,660219.604
2019-12-16,780295.07
2019-12-17,786945.087
2019-12-18,792257.443
2019-12-19,793728.479
2019-12-20,757483.61
2019-12-21,666815.843
2019-12-22,621188.286
2019-12-23,675581.844
2019-12-24,622147.62
2019-12-25,541452.518
2019-12-26,632220.615
2019-12-27,674150.472
2019-12-28,646963.129
2019-12-29,617265.192
2019-12-30,689973.969
2019-12-31,656514.303
2020-01-01,574776.72
2020-01-02,723522.375
2020-01-03,754645.342
2020-01-04,702390.878
2020-01-05,651967.486
2020-01-06,630259.532
2020-01-07,789031.621
2020-01-08,820143.678
2020-01-09,820769.614
2020-01-10,814759.827
2020-01-11,732531.725
2020-01-12,693449.101
2020-01-13,829157.906
2020-01-14,844416.079
2020-01-15,832910.293
2020-01-16,822827.255
2020-01-17,807653.787
2020-01-18,729673.024
2020-01-19,689820.886
2020-01-20,846106.888
2020-01-21,862132.604
2020-01-22,841706.187
2020-01-23,829427.103
2020-01-24,821136.183
2020-01-25,734265.345
2020-01-26,676369.262
2020-01-27,807615.701
2020-01-28,807001.677
2020-01-29,792162.501
2020-01-30,778203.546
2020-01-31,765448.598
2020-02-01,681471.943
2020-02-02,625016.468
2020-02-03,729329.082
2020-02-04,747892.827
2020-02-05,758987.788
2020-02-06,769754.643
2020-02-07,772488.589
2020-02-08,698199.59
2020-02-09,646787.156
2020-02-10,749504.414
2020-02-11,761008.347
2020-02-12,766558.356
2020-02-13,759532.177
2020-02-14,753954.141
2020-02-15,675832.097
2020-02-16,625453.407
2020-02-17,739797.699
2020-02-18,766371.869
2020-02-19,764941.248
2020-02-20,763651.659
2020-02-21,753744.734
2020-02-22,672072.47
2020-02-23,620872.08
2020-02-24,730827.761
2020-02-25,743820.753
2020-02-26,753405.313
2020-02-27,751137.432
2020-02-28,728292.593
2020-02-29,670263.321
2020-03-01,626873.694
2020-03-02,741296.331
2020-03-03,769321.188
2020-03-04,759058.244
2020-03-05,754365.164
2020-03-06,757995.483
2020-03-07,683532.439
2020-03-08,630442.877
2020-03-09,740417.533
2020-03-10,747566.521
2020-03-11,742561.392
2020-03-12,738088.907
2020-03-13,729774.542
2020-03-14,646497.547
2020-03-15,600435.811
2020-03-16,704124.264
2020-03-17,706050.583
2020-03-18,684799.07
2020-03-19,641992.028
2020-03-20,647058.248
2020-03-21,612492.101
2020-03-22,583510.909
2020-03-23,653558.582
2020-03-24,663819.764
2020-03-25,664643.791
2020-03-26,661338.324
2020-03-27,667335.755
2020-03-28,605617.221
2020-03-29,540515.04
2020-03-30,610996.075
2020-03-31,610653.934
2020-04-01,599875.958
2020-04-02,599323.162
2020-04-03,584683.694
2020-04-04,542996.041
2020-04-05,519594.376
2020-04-06,568143.84
2020-04-07,567082.621
2020-04-08,555027.089
2020-04-09,529824.736
2020-04-10,510435.49
2020-04-11,518229.908
2020-04-12,501615.48
2020-04-13,537818.991
2020-04-14,584017.243
2020-04-15,604347.185
2020-04-16,604521.525
2020-04-17,598697.568
2020-04-18,552914.776
2020-04-19,520123.268
2020-04-20,585331.059
2020-04-21,608880.705
2020-04-22,608023.375
2020-04-23,599598.011
2020-04-24,594661.984
2020-04-25,556038.735
2020-04-26,522374.953
2020-04-27,590579.965
2020-04-28,601203.105
2020-04-29,600234.68
2020-04-30,594712.471
2020-05-01,525344.189
2020-05-02,529331.136
2020-05-03,509365.967
2020-05-04,585884.404
2020-05-05,607115.027
2020-05-06,610199.36
2020-05-07,604624.142
2020-05-08,597179.788
2020-05-09,547084.706
2020-05-10,513399.456
2020-05-11,591350.652
2020-05-12,617479.021
2020-05-13,617401.116
2020-05-14,620557.901
2020-05-15,608952.25
2020-05-16,555670.934
2020-05-17,519597.946
2020-05-18,596670.207
2020-05-19,615052.604
2020-05-20,622450.073
2020-05-21,630168.002
2020-05-22,634355.264
2020-05-23,582895.641
2020-05-24,542170.641
2020-05-25,627466.111
2020-05-26,642990.536
2020-05-27,644707.726
2020-05-28,642005.868
2020-05-29,641570.31
2020-05-30,583380.433
2020-05-31,541662.429
2020-06-01,627334.741
2020-06-02,653396.5
2020-06-03,662452.407
2020-06-04,651301.681
2020-06-05,640912.088
2020-06-06,582674.188
2020-06-07,540393.818
2020-06-08,625763.383
2020-06-09,643604.721
2020-06-10,653728.489
2020-06-11,653624.408
2020-06-12,645918.049
2020-06-13,581088.713
2020-06-14,543304.621
2020-06-15,644001.077
2020-06-16,656823.463
2020-06-17,661145.578
2020-06-18,662011.432
2020-06-19,657676.183
2020-06-20,608254.976
2020-06-21,572807.006
2020-06-22,682963.291
2020-06-23,706613.83
2020-06-24,668203.326
2020-06-25,711838.827
2020-06-26,702221.428
2020-06-27,638125.491
2020-06-28,604144.564
2020-06-29,723951.102
2020-06-30,752302.735
2020-07-01,763359.011
2020-07-02,765790.102
2020-07-03,735357.247
2020-07-04,660713.186
2020-07-05,626327.165
2020-07-06,757299.096
2020-07-07,780525.085
2020-07-08,784566.99
2020-07-09,771125.891
2020-07-10,758878.105
2020-07-11,690697.734
2020-07-12,633135.072
2020-07-13,752649.491
2020-07-14,760459.038
2020-07-15,756753.738
2020-07-16,763067.312
2020-07-17,760177.205
2020-07-18,688716.516
2020-07-19,644522.223
2020-07-20,769330.38
2020-07-21,785563.684
2020-07-22,776667.953
2020-07-23,789634.51
2020-07-24,789089.65
2020-07-25,704273.245
2020-07-26,664179.618
2020-07-27,794291.764
2020-07-28,814337.543
2020-07-29,817487.547
2020-07-30,825275.946
2020-07-31,810169.058
2020-08-01,738269.153
2020-08-02,673895.707
2020-08-03,747511.864
2020-08-04,751123.76
2020-08-05,764126.717
2020-08-06,776466.924
2020-08-07,775393.905
2020-08-08,700782.169
2020-08-09,657269.503
2020-08-10,738068.961
2020-08-11,734500.01
2020-08-12,712418.386
2020-08-13,716219.241
2020-08-14,710586.003
2020-08-15,631293.617
2020-08-16,591662.6
2020-08-17,683923.907
2020-08-18,708888.916
2020-08-19,725675.863
2020-08-20,729676.986
2020-08-21,739080.574
2020-08-22,676812.548
2020-08-23,625384.861
2020-08-24,733320.649
2020-08-25,772384.724
2020-08-26,791658.289
2020-08-27,797890.754
2020-08-28,773438.841
2020-08-29,635866.109
2020-08-30,572310.898
2020-08-31,679208.909
2020-09-01,700209.044
2020-09-02,711095.786
2020-09-03,719005.12
2020-09-04,724580.748
2020-09-05,653584.402
2020-09-06,604081.335
2020-09-07,696258.312
2020-09-08,698100.318
2020-09-09,718084.935
2020-09-10,721372.797
2020-09-11,698312.958
2020-09-12,649165.551
2020-09-13,605491.558
2020-09-14,718980.488
2020-09-15,740288.273
2020-09-16,751556.717
2020-09-17,740760.783
2020-09-18,713829.456
2020-09-19,627328.408
2020-09-20,574171.087
2020-09-21,683416.711
2020-09-22,703840.984
2020-09-23,712811.873
2020-09-24,712997.199
2020-09-25,691789.689
2020-09-26,614309.972
2020-09-27,568766.565
2020-09-28,666559.06
2020-09-29,686797.043
2020-09-30,690962.671
2020-10-01,700916.732
2020-10-02,698403.756
2020-10-03,612169.05
2020-10-04,571636.922
2020-10-05,673482.22
2020-10-06,690894.896
2020-10-07,699613.798
2020-10-08,699215.554
2020-10-09,679813.517
2020-10-10,614331.962
2020-10-11,563490.862
2020-10-12,570701.026
2020-10-13,673784.687
2020-10-14,703005.757
2020-10-15,709578.141
2020-10-16,704019.681
2020-10-17,631928.375
2020-10-18,583351.177
2020-10-19,687152.413
2020-10-20,711714.9
2020-10-21,707162.568
2020-10-22,710357.203
2020-10-23,696843.426
2020-10-24,625382.417
2020-10-25,606307.969
2020-10-26,689553.095
2020-10-27,714662.582
2020-10-28,715705.336
2020-10-29,715284.16
2020-10-30,704726.127
2020-10-31,628294.896
2020-11-01,575075.028
2020-11-02,647094.468
2020-11-03,706154.584
2020-11-04,728814.878
2020-11-05,724766.756
2020-11-06,710624.719
2020-11-07,635069.873
2020-11-08,585653.269
2020-11-09,688061.521
2020-11-10,711586.135
2020-11-11,718173.294
2020-11-12,717880.631
2020-11-13,713264.969
2020-11-14,641465.596
2020-11-15,585947.032
2020-11-16,693236.68
2020-11-17,712862.51
2020-11-18,718214.566
2020-11-19,718299.945
2020-11-20,716666.871
2020-11-21,645094.568
2020-11-22,605990.942
2020-11-23,728188.952
2020-11-24,757498.853
2020-11-25,765268.18
2020-11-26,766690.677
2020-11-27,751489.82
2020-11-28,667627.721
2020-11-29,624731.773
2020-11-30,737071.712
2020-12-01,753620.849
2020-12-02,768634.956
2020-12-03,784315.168
2020-12-04,790382.104
2020-12-05,723627.58
2020-12-06,676303.0
2020-12-07,712656.602
2020-12-08,693433.293
2020-12-09,804018.806
2020-12-10,807771.695
2020-12-11,783766.293
2020-12-12,686510.161
2020-12-13,644286.586
2020-12-14,759517.717
2020-12-15,766794.634
2020-12-16,780348.751
2020-12-17,778470.844
2020-12-18,776174.524
2020-12-19,697945.808
2020-12-20,646840.581
2020-12-21,750406.82
2020-12-22,750081.066
2020-12-23,727706.624
2020-12-24,643648.623
2020-12-25,570771.924
2020-12-26,635755.792
2020-12-27,646699.546
2020-12-28,724357.078
2020-12-29,732115.459
2020-12-30,734283.124
2020-12-31,687715.588
2021-01-01,608715.931
2021-01-02,680432.407
2021-01-03,684489.215
2021-01-04,793625.993
2021-01-05,806588.156
2021-01-06,700144.564
2021-01-07,854323.166
2021-01-08,872357.353
2021-01-09,773296.979
2021-01-10,735647.962
2021-01-11,851740.825
2021-01-12,875118.684
2021-01-13,874914.272
2021-01-14,873577.23
2021-01-15,859355.795
2021-01-16,765002.342
2021-01-17,708974.301
2021-01-18,827619.581
2021-01-19,846116.609
2021-01-20,850299.079
2021-01-21,817647.661
2021-01-22,794514.658
2021-01-23,719510.829
2021-01-24,655028.547
2021-01-25,775155.263
2021-01-26,770796.102
2021-01-27,753321.62
2021-01-28,744101.186
2021-01-29,733183.947
2021-01-30,672206.563
2021-01-31,631678.074
2021-02-01,725308.41
2021-02-02,742016.165
2021-02-03,744032.692
2021-02-04,742410.917
2021-02-05,742180.511
2021-02-06,673202.889
2021-02-07,635184.428
2021-02-08,757811.118
2021-02-09,789357.66
2021-02-10,767889.956
2021-02-11,757949.224
2021-02-12,744944.86
2021-02-13,664031.439
2021-02-14,627377.64
2021-02-15,743811.335
2021-02-16,751446.91
2021-02-17,752695.056
2021-02-18,754962.027
2021-02-19,749031.191
2021-02-20,667785.4
2021-02-21,636820.402
2021-02-22,743317.962
2021-02-23,750925.914
2021-02-24,747390.312
2021-02-25,744810.272
2021-02-26,740017.479
2021-02-27,664275.565
2021-02-28,621167.542
2021-03-01,730802.101
2021-03-02,749835.836
2021-03-03,744167.225
2021-03-04,740268.037
2021-03-05,735724.58
2021-03-06,658451.851
2021-03-07,622685.66
2021-03-08,742936.38
2021-03-09,758352.519
2021-03-10,750796.647
2021-03-11,739481.269
2021-03-12,729092.448
2021-03-13,646301.497
2021-03-14,606540.412
2021-03-15,719293.522
2021-03-16,732005.026
2021-03-17,729775.728
2021-03-18,741473.221
2021-03-19,706043.651
2021-03-20,670497.641
2021-03-21,630102.703
2021-03-22,735080.366
2021-03-23,739437.425
2021-03-24,731621.692
2021-03-25,726346.417
2021-03-26,719331.777
2021-03-27,648466.535
2021-03-28,571635.074
2021-03-29,691559.272
2021-03-30,695256.722
2021-03-31,679687.653
2021-04-01,603780.936
2021-04-02,558137.662
2021-04-03,577877.662
2021-04-04,551346.366
2021-04-05,604043.925
2021-04-06,678937.062
2021-04-07,706832.348
2021-04-08,711274.992
2021-04-09,713789.777
2021-04-10,641313.52
2021-04-11,594071.686
2021-04-12,692941.728
2021-04-13,717396.928
2021-04-14,716654.185
2021-04-15,722238.709
2021-04-16,713583.273
2021-04-17,642865.34
2021-04-18,593293.117
2021-04-19,697833.818
2021-04-20,709788.735
2021-04-21,710848.815
2021-04-22,713242.666
2021-04-23,685398.678
2021-04-24,620321.236
2021-04-25,584849.257
2021-04-26,689249.537
2021-04-27,703092.56
2021-04-28,698342.061
2021-04-29,697918.72
2021-04-30,688956.526
2021-05-01,577472.256
2021-05-02,559173.805
2021-05-03,667365.198
2021-05-04,689998.019
2021-05-05,690651.1
2021-05-06,689028.329
2021-05-07,681399.427
2021-05-08,612800.041
2021-05-09,573950.672
2021-05-10,672517.486
2021-05-11,690260.839
2021-05-12,696396.062
2021-05-13,695282.254
