modelo,ano_test,fecha,real,pred
chronos2,2020,2020-11-07,635069.873,658656.9375
chronos2,2020,2020-11-08,585653.269,619429.75
chronos2,2020,2020-11-09,688061.521,722074.6875
chronos2,2020,2020-11-10,711586.135,747797.625
chronos2,2020,2020-11-11,718173.294,757323.9375
chronos2,2020,2020-11-12,717880.631,757796.875
chronos2,2020,2020-11-13,713264.969,749285.5
chronos2,2020,2020-11-14,641465.596,668144.25
chronos2,2020,2020-11-15,585947.032,622036.875
chronos2,2020,2020-11-16,693236.68,721229.125
chronos2,2020,2020-11-17,712862.51,758466.0
chronos2,2020,2020-11-18,718214.566,766507.875
chronos2,2020,2020-11-19,718299.945,767245.4375
chronos2,2020,2020-11-20,716666.871,767209.75
chronos2,2020,2020-11-21,645094.568,700503.3125
chronos2,2020,2020-11-22,605990.942,654107.875
chronos2,2020,2020-11-23,728188.952,770192.875
chronos2,2020,2020-11-24,757498.853,789658.125
chronos2,2020,2020-11-25,765268.18,787725.375
chronos2,2020,2020-11-26,766690.677,781181.9375
chronos2,2020,2020-11-27,751489.82,778424.8125
chronos2,2020,2020-11-28,667627.721,699483.0625
chronos2,2020,2020-11-29,624731.773,657338.1875
chronos2,2020,2020-11-30,737071.712,762949.75
chronos2,2020,2020-12-01,753620.849,785406.125
chronos2,2020,2020-12-02,768634.956,783659.1875
chronos2,2020,2020-12-03,784315.168,793763.25
chronos2,2020,2020-12-04,790382.104,777032.875
chronos2,2020,2020-12-05,723627.58,715957.1875
chronos2,2020,2020-12-06,676303.0,659085.125
chronos2,2020,2020-12-07,712656.602,762085.8125
chronos2,2020,2020-12-08,693433.293,740908.125
chronos2,2020,2020-12-09,804018.806,808548.3125
chronos2,2020,2020-12-10,807771.695,782008.875
chronos2,2020,2020-12-11,783766.293,774285.625
chronos2,2020,2020-12-12,686510.161,701105.0
chronos2,2020,2020-12-13,644286.586,655702.0
chronos2,2020,2020-12-14,759517.717,765952.375
chronos2,2020,2020-12-15,766794.634,776591.75
chronos2,2020,2020-12-16,780348.751,784755.375
chronos2,2020,2020-12-17,778470.844,774946.125
chronos2,2020,2020-12-18,776174.524,752665.625
chronos2,2020,2020-12-19,697945.808,665657.875
chronos2,2020,2020-12-20,646840.581,620716.0625
chronos2,2020,2020-12-21,750406.82,681653.625
chronos2,2020,2020-12-22,750081.066,694517.75
chronos2,2020,2020-12-23,727706.624,690888.4375
chronos2,2020,2020-12-24,643648.623,686588.25
chronos2,2020,2020-12-25,570771.924,580738.875
chronos2,2020,2020-12-26,635755.792,642372.4375
chronos2,2020,2020-12-27,646699.546,617749.1875
chronos2,2020,2020-12-28,724357.078,703504.875
chronos2,2020,2020-12-29,732115.459,722200.0
chronos2,2020,2020-12-30,734283.124,725385.1875
chronos2,2020,2020-12-31,687715.588,742932.9375
chronos2,2021,2021-01-01,608715.931,596731.25
chronos2,2021,2021-01-02,680432.407,672130.3125
chronos2,2021,2021-01-03,684489.215,660913.125
chronos2,2021,2021-01-04,793625.993,764256.5625
chronos2,2021,2021-01-05,806588.156,774582.4375
chronos2,2021,2021-01-06,700144.564,714920.9375
chronos2,2021,2021-01-07,854323.166,816822.875
chronos2,2021,2021-01-08,872357.353,836113.875
chronos2,2021,2021-01-09,773296.979,780957.3125
chronos2,2021,2021-01-10,735647.962,714531.375
chronos2,2021,2021-01-11,851740.825,801491.3125
chronos2,2021,2021-01-12,875118.684,836783.25
chronos2,2021,2021-01-13,874914.272,844123.8125
chronos2,2021,2021-01-14,873577.23,853744.375
chronos2,2021,2021-01-15,859355.795,846458.125
chronos2,2021,2021-01-16,765002.342,778035.0625
chronos2,2021,2021-01-17,708974.301,712613.9375
chronos2,2021,2021-01-18,827619.581,818795.9375
chronos2,2021,2021-01-19,846116.609,838056.75
chronos2,2021,2021-01-20,850299.079,830519.5625
chronos2,2021,2021-01-21,817647.661,817429.875
chronos2,2021,2021-01-22,794514.658,799274.5625
chronos2,2021,2021-01-23,719510.829,724389.1875
chronos2,2021,2021-01-24,655028.547,653395.4375
chronos2,2021,2021-01-25,775155.263,749674.5625
chronos2,2021,2021-01-26,770796.102,770653.5
chronos2,2021,2021-01-27,753321.62,767723.9375
chronos2,2021,2021-01-28,744101.186,763660.25
chronos2,2021,2021-01-29,733183.947,748829.8125
chronos2,2021,2021-01-30,672206.563,684120.125
chronos2,2021,2021-01-31,631678.074,630551.75
chronos2,2021,2021-02-01,725308.41,729210.75
chronos2,2021,2021-02-02,742016.165,754600.5625
chronos2,2021,2021-02-03,744032.692,760895.875
chronos2,2021,2021-02-04,742410.917,761792.875
chronos2,2021,2021-02-05,742180.511,753166.75
chronos2,2021,2021-02-06,673202.889,685059.875
chronos2,2021,2021-02-07,635184.428,641791.4375
chronos2,2021,2021-02-08,757811.118,748729.75
chronos2,2021,2021-02-09,789357.66,765345.125
chronos2,2021,2021-02-10,767889.956,764820.375
chronos2,2021,2021-02-11,757949.224,760805.375
chronos2,2021,2021-02-12,744944.86,746083.6875
chronos2,2021,2021-02-13,664031.439,674075.3125
chronos2,2021,2021-02-14,627377.64,632351.625
chronos2,2021,2021-02-15,743811.335,737955.125
chronos2,2021,2021-02-16,751446.91,758472.625
chronos2,2021,2021-02-17,752695.056,759307.875
chronos2,2021,2021-02-18,754962.027,755714.625
chronos2,2021,2021-02-19,749031.191,747947.375
chronos2,2021,2021-02-20,667785.4,676631.125
chronos2,2021,2021-02-21,636820.402,627649.5625
chronos2,2021,2021-02-22,743317.962,735289.9375
chronos2,2021,2021-02-23,750925.914,753453.0625
chronos2,2021,2021-02-24,747390.312,759706.6875
chronos2,2021,2021-02-25,744810.272,759644.5625
chronos2,2021,2021-02-26,740017.479,743890.0625
chronos2,2021,2021-02-27,664275.565,674798.5625
chronos2,2021,2021-02-28,621167.542,630648.9375
chronos2,2021,2021-03-01,730802.101,734093.4375
chronos2,2021,2021-03-02,749835.836,750163.625
chronos2,2021,2021-03-03,744167.225,756888.625
chronos2,2021,2021-03-04,740268.037,752779.3125
chronos2,2021,2021-03-05,735724.58,742259.5
chronos2,2021,2021-03-06,658451.851,665365.5625
chronos2,2021,2021-03-07,622685.66,618506.9375
chronos2,2021,2021-03-08,742936.38,734961.375
chronos2,2021,2021-03-09,758352.519,753341.6875
chronos2,2021,2021-03-10,750796.647,759898.0625
chronos2,2021,2021-03-11,739481.269,756344.625
chronos2,2021,2021-03-12,729092.448,742665.4375
chronos2,2021,2021-03-13,646301.497,672044.9375
chronos2,2021,2021-03-14,606540.412,617885.6875
chronos2,2021,2021-03-15,719293.522,728816.0625
chronos2,2021,2021-03-16,732005.026,746036.5625
chronos2,2021,2021-03-17,729775.728,751770.0625
chronos2,2021,2021-03-18,741473.221,752719.0
chronos2,2021,2021-03-19,706043.651,748328.25
chronos2,2021,2021-03-20,670497.641,676875.375
chronos2,2021,2021-03-21,630102.703,624058.5
chronos2,2021,2021-03-22,735080.366,726355.125
chronos2,2021,2021-03-23,739437.425,742757.0
chronos2,2021,2021-03-24,731621.692,738690.8125
chronos2,2021,2021-03-25,726346.417,728856.5625
chronos2,2021,2021-03-26,719331.777,713610.3125
chronos2,2021,2021-03-27,648466.535,650913.125
chronos2,2021,2021-03-28,571635.074,585211.625
chronos2,2021,2021-03-29,691559.272,683517.4375
chronos2,2021,2021-03-30,695256.722,706162.625
chronos2,2021,2021-03-31,679687.653,702472.1875
chronos2,2021,2021-04-01,603780.936,689713.6875
chronos2,2021,2021-04-02,558137.662,593727.25
chronos2,2021,2021-04-03,577877.662,627986.25
chronos2,2021,2021-04-04,551346.366,562339.5625
chronos2,2021,2021-04-05,604043.925,679239.75
chronos2,2021,2021-04-06,678937.062,698264.25
chronos2,2021,2021-04-07,706832.348,701868.375
chronos2,2021,2021-04-08,711274.992,705431.125
chronos2,2021,2021-04-09,713789.777,705859.5625
chronos2,2021,2021-04-10,641313.52,646981.625
chronos2,2021,2021-04-11,594071.686,590874.375
chronos2,2021,2021-04-12,692941.728,693197.5625
chronos2,2021,2021-04-13,717396.928,711996.9375
chronos2,2021,2021-04-14,716654.185,717573.125
chronos2,2021,2021-04-15,722238.709,715130.875
chronos2,2021,2021-04-16,713583.273,710247.75
chronos2,2021,2021-04-17,642865.34,643930.25
chronos2,2021,2021-04-18,593293.117,592793.0
chronos2,2021,2021-04-19,697833.818,686713.6875
chronos2,2021,2021-04-20,709788.735,704927.5
chronos2,2021,2021-04-21,710848.815,708896.375
chronos2,2021,2021-04-22,713242.666,708022.3125
chronos2,2021,2021-04-23,685398.678,695735.875
chronos2,2021,2021-04-24,620321.236,628638.0
chronos2,2021,2021-04-25,584849.257,582798.3125
chronos2,2021,2021-04-26,689249.537,679714.4375
chronos2,2021,2021-04-27,703092.56,702004.8125
chronos2,2021,2021-04-28,698342.061,707349.875
chronos2,2021,2021-04-29,697918.72,707948.375
chronos2,2021,2021-04-30,688956.526,702538.3125
chronos2,2021,2021-05-01,577472.256,562199.125
chronos2,2021,2021-05-02,559173.805,601079.75
chronos2,2021,2021-05-03,667365.198,676063.0
chronos2,2021,2021-05-04,689998.019,706232.625
chronos2,2021,2021-05-05,690651.1,706876.875
chronos2,2021,2021-05-06,689028.329,707319.1875
chronos2,2021,2021-05-07,681399.427,697655.625
chronos2,2021,2021-05-08,612800.041,616490.1875
chronos2,2021,2021-05-09,573950.672,573974.4375
chronos2,2021,2021-05-10,672517.486,677246.1875
chronos2,2021,2021-05-11,690260.839,701331.25
chronos2,2021,2021-05-12,696396.062,704097.4375
chronos2,2021,2021-05-13,695282.254,702082.4375
chronos2,2021,2021-05-14,688397.416,694214.625
chronos2,2021,2021-05-15,622863.597,626094.6875
chronos2,2021,2021-05-16,580577.79,579849.0
chronos2,2021,2021-05-17,668878.06,674672.1875
chronos2,2021,2021-05-18,696787.021,695174.9375
chronos2,2021,2021-05-19,698169.314,701725.3125
chronos2,2021,2021-05-20,697758.698,701599.9375
chronos2,2021,2021-05-21,691966.356,693014.9375
chronos2,2021,2021-05-22,621633.202,620755.25
chronos2,2021,2021-05-23,574180.28,581583.0
chronos2,2021,2021-05-24,659025.584,680453.875
chronos2,2021,2021-05-25,687452.59,692884.25
chronos2,2021,2021-05-26,692338.143,697470.5
chronos2,2021,2021-05-27,694593.137,694754.75
chronos2,2021,2021-05-28,687217.66,687596.0
chronos2,2021,2021-05-29,625581.869,614395.5625
chronos2,2021,2021-05-30,579605.519,580415.5
chronos2,2021,2021-05-31,683327.24,682657.6875
chronos2,2021,2021-06-01,696048.627,698504.8125
chronos2,2021,2021-06-02,700505.017,705739.75
chronos2,2021,2021-06-03,698600.649,702548.4375
chronos2,2021,2021-06-04,692965.661,694520.0625
chronos2,2021,2021-06-05,622988.965,625223.75
chronos2,2021,2021-06-06,576739.713,580528.75
chronos2,2021,2021-06-07,687687.127,691365.1875
chronos2,2021,2021-06-08,719311.181,726411.0625
chronos2,2021,2021-06-09,727998.479,737773.4375
chronos2,2021,2021-06-10,739161.249,740024.875
chronos2,2021,2021-06-11,732773.334,728180.75
chronos2,2021,2021-06-12,663407.333,661579.1875
chronos2,2021,2021-06-13,616205.06,639082.25
chronos2,2021,2021-06-14,737903.439,731238.9375
chronos2,2021,2021-06-15,759440.415,760792.1875
chronos2,2021,2021-06-16,755302.693,758051.3125
chronos2,2021,2021-06-17,732968.196,714800.875
chronos2,2021,2021-06-18,720620.28,700885.75
chronos2,2021,2021-06-19,646908.276,628646.0625
chronos2,2021,2021-06-20,594444.33,592343.0
chronos2,2021,2021-06-21,695310.81,683787.3125
chronos2,2021,2021-06-22,710395.742,700995.125
chronos2,2021,2021-06-23,701339.201,705491.875
chronos2,2021,2021-06-24,667378.472,697949.4375
chronos2,2021,2021-06-25,694493.443,704875.5
chronos2,2021,2021-06-26,651121.08,650132.4375
chronos2,2021,2021-06-27,606935.474,604139.8125
chronos2,2021,2021-06-28,706509.225,696293.4375
chronos2,2021,2021-06-29,727913.028,722940.375
chronos2,2021,2021-06-30,744980.042,737309.625
chronos2,2021,2021-07-01,745646.823,752771.1875
chronos2,2021,2021-07-02,751071.94,754344.375
chronos2,2021,2021-07-03,686746.086,694705.625
chronos2,2021,2021-07-04,645197.787,648558.5
chronos2,2021,2021-07-05,756482.667,764554.5625
chronos2,2021,2021-07-06,765521.607,768897.3125
chronos2,2021,2021-07-07,749498.243,757680.125
chronos2,2021,2021-07-08,743139.951,757647.25
chronos2,2021,2021-07-09,749361.516,767024.5
chronos2,2021,2021-07-10,698499.464,708900.0625
chronos2,2021,2021-07-11,662579.088,665122.0625
chronos2,2021,2021-07-12,763113.617,766006.4375
chronos2,2021,2021-07-13,739886.353,741522.0
chronos2,2021,2021-07-14,742631.422,744449.9375
chronos2,2021,2021-07-15,749381.936,751318.8125
chronos2,2021,2021-07-16,755786.802,757113.0625
chronos2,2021,2021-07-17,703589.58,708405.4375
chronos2,2021,2021-07-18,657129.066,673614.4375
chronos2,2021,2021-07-19,770181.187,783464.3125
chronos2,2021,2021-07-20,786064.039,799668.375
chronos2,2021,2021-07-21,796392.983,813740.9375
chronos2,2021,2021-07-22,807661.031,817341.125
chronos2,2021,2021-07-23,801290.966,800226.3125
chronos2,2021,2021-07-24,708875.188,717323.1875
chronos2,2021,2021-07-25,647414.033,662937.1875
chronos2,2021,2021-07-26,741788.852,750632.5
chronos2,2021,2021-07-27,764664.988,785241.3125
chronos2,2021,2021-07-28,777471.567,784254.0
chronos2,2021,2021-07-29,786049.111,783658.9375
chronos2,2021,2021-07-30,780535.725,778761.75
chronos2,2021,2021-07-31,688602.143,672610.0625
chronos2,2021,2021-08-01,610030.071,599383.125
chronos2,2021,2021-08-02,692296.539,699798.9375
chronos2,2021,2021-08-03,716478.894,738280.25
chronos2,2021,2021-08-04,726929.59,761336.1875
chronos2,2021,2021-08-05,737222.091,763818.125
chronos2,2021,2021-08-06,733401.456,757647.625
chronos2,2021,2021-08-07,676412.684,683238.1875
chronos2,2021,2021-08-08,615001.22,616508.375
chronos2,2021,2021-08-09,688277.519,724404.375
chronos2,2021,2021-08-10,712411.101,763107.5
chronos2,2021,2021-08-11,735965.665,787895.0625
chronos2,2021,2021-08-12,755611.095,796514.875
chronos2,2021,2021-08-13,762760.446,803622.8125
chronos2,2021,2021-08-14,734160.936,760682.625
chronos2,2021,2021-08-15,692750.878,710426.25
chronos2,2021,2021-08-16,734676.191,783654.6875
chronos2,2021,2021-08-17,734157.383,766954.625
chronos2,2021,2021-08-18,729662.489,774589.0625
chronos2,2021,2021-08-19,723091.039,773814.1875
chronos2,2021,2021-08-20,723168.05,771955.8125
chronos2,2021,2021-08-21,680177.885,707536.0625
chronos2,2021,2021-08-22,642547.886,665030.75
chronos2,2021,2021-08-23,740216.309,767901.3125
chronos2,2021,2021-08-24,749610.14,754435.9375
chronos2,2021,2021-08-25,738207.487,756268.1875
chronos2,2021,2021-08-26,746460.103,775989.75
chronos2,2021,2021-08-27,752000.087,776977.625
chronos2,2021,2021-08-28,680131.728,687058.875
chronos2,2021,2021-08-29,625714.882,618071.0625
chronos2,2021,2021-08-30,722450.384,721567.6875
chronos2,2021,2021-08-31,747811.051,748010.625
chronos2,2021,2021-09-01,746405.192,730777.5
chronos2,2021,2021-09-02,733294.828,719682.625
chronos2,2021,2021-09-03,731068.102,712973.9375
chronos2,2021,2021-09-04,661105.572,650445.125
chronos2,2021,2021-09-05,625947.506,626219.5
chronos2,2021,2021-09-06,750941.319,735423.125
chronos2,2021,2021-09-07,778331.589,755771.125
chronos2,2021,2021-09-08,758832.979,750393.8125
chronos2,2021,2021-09-09,759765.067,749770.8125
chronos2,2021,2021-09-10,743109.71,737900.6875
chronos2,2021,2021-09-11,664034.519,652281.0
chronos2,2021,2021-09-12,624471.173,626997.75
chronos2,2021,2021-09-13,730599.845,731402.4375
chronos2,2021,2021-09-14,744889.97,728035.4375
chronos2,2021,2021-09-15,740655.596,732451.25
chronos2,2021,2021-09-16,726396.632,729485.1875
chronos2,2021,2021-09-17,714163.921,718368.75
chronos2,2021,2021-09-18,639492.9,639521.625
chronos2,2021,2021-09-19,588068.278,594117.9375
chronos2,2021,2021-09-20,692113.328,702732.25
chronos2,2021,2021-09-21,696775.737,720603.3125
chronos2,2021,2021-09-22,701743.975,726503.25
chronos2,2021,2021-09-23,704545.814,725795.3125
chronos2,2021,2021-09-24,697179.551,715390.5625
chronos2,2021,2021-09-25,631054.818,635803.25
chronos2,2021,2021-09-26,582860.409,594401.0
chronos2,2021,2021-09-27,686152.044,702289.5
chronos2,2021,2021-09-28,706305.455,719435.125
chronos2,2021,2021-09-29,710112.398,724009.25
chronos2,2021,2021-09-30,702537.831,712757.625
chronos2,2021,2021-10-01,692944.543,710338.6875
chronos2,2021,2021-10-02,630287.998,640644.5625
chronos2,2021,2021-10-03,585692.62,591123.75
chronos2,2021,2021-10-04,665592.111,694827.6875
chronos2,2021,2021-10-05,681284.754,713861.625
chronos2,2021,2021-10-06,695359.374,721968.1875
chronos2,2021,2021-10-07,689344.379,718530.0625
chronos2,2021,2021-10-08,685109.813,707405.75
chronos2,2021,2021-10-09,612730.729,635834.625
chronos2,2021,2021-10-10,568730.598,586326.5
chronos2,2021,2021-10-11,615641.185,698274.875
chronos2,2021,2021-10-12,577417.811,667155.25
chronos2,2021,2021-10-13,668727.443,731477.125
chronos2,2021,2021-10-14,682596.759,711617.6875
chronos2,2021,2021-10-15,681763.233,709680.8125
chronos2,2021,2021-10-16,616067.047,621023.875
chronos2,2021,2021-10-17,573616.151,584564.0
chronos2,2021,2021-10-18,675467.776,693657.25
chronos2,2021,2021-10-19,692280.722,713441.875
chronos2,2021,2021-10-20,693103.655,719102.4375
chronos2,2021,2021-10-21,688480.315,712869.8125
chronos2,2021,2021-10-22,682264.745,706137.9375
chronos2,2021,2021-10-23,612018.709,637652.0625
chronos2,2021,2021-10-24,571138.872,594277.9375
chronos2,2021,2021-10-25,670783.825,707037.125
chronos2,2021,2021-10-26,692319.42,723809.6875
chronos2,2021,2021-10-27,689359.293,730198.25
chronos2,2021,2021-10-28,691147.265,730726.5
chronos2,2021,2021-10-29,692264.935,719862.5
chronos2,2021,2021-10-30,626694.705,637733.0625
chronos2,2021,2021-10-31,597247.186,597390.375
chronos2,2021,2021-11-01,576367.744,598414.3125
chronos2,2021,2021-11-02,674854.716,736936.125
chronos2,2021,2021-11-03,695235.266,735137.6875
chronos2,2021,2021-11-04,705890.141,754067.6875
chronos2,2021,2021-11-05,717193.16,742872.875
chronos2,2021,2021-11-06,655441.422,678474.3125
chronos2,2021,2021-11-07,616104.014,636794.25
chronos2,2021,2021-11-08,716917.625,739953.375
chronos2,2021,2021-11-09,728003.134,764665.6875
chronos2,2021,2021-11-10,737414.445,766270.0625
chronos2,2021,2021-11-11,738439.482,771214.0
chronos2,2021,2021-11-12,731746.944,763592.8125
chronos2,2021,2021-11-13,652720.566,694860.875
chronos2,2021,2021-11-14,612965.856,647031.6875
chronos2,2021,2021-11-15,725702.68,750576.6875
chronos2,2021,2021-11-16,748837.812,773062.6875
chronos2,2021,2021-11-17,753689.107,777110.125
chronos2,2021,2021-11-18,755571.919,781076.875
chronos2,2021,2021-11-19,746448.912,777125.125
chronos2,2021,2021-11-20,674480.947,698129.125
chronos2,2021,2021-11-21,622504.567,647749.5
chronos2,2021,2021-11-22,744436.995,756935.6875
chronos2,2021,2021-11-23,774690.327,787574.375
chronos2,2021,2021-11-24,786755.043,799247.75
chronos2,2021,2021-11-25,787163.875,793579.375
chronos2,2021,2021-11-26,781000.985,790009.375
chronos2,2021,2021-11-27,716586.063,721406.625
chronos2,2021,2021-11-28,685695.321,675230.5625
chronos2,2021,2021-11-29,782127.955,777462.5
chronos2,2021,2021-11-30,788505.669,796509.1875
chronos2,2021,2021-12-01,797141.836,803537.25
chronos2,2021,2021-12-02,800194.435,799963.25
chronos2,2021,2021-12-03,790811.497,790214.375
chronos2,2021,2021-12-04,711448.518,704168.6875
chronos2,2021,2021-12-05,660580.665,666437.125
chronos2,2021,2021-12-06,667195.846,715808.5
chronos2,2021,2021-12-07,710588.895,802244.25
chronos2,2021,2021-12-08,684008.281,742085.0
chronos2,2021,2021-12-09,782066.188,810604.375
chronos2,2021,2021-12-10,776257.295,771734.75
chronos2,2021,2021-12-11,692242.959,698186.0625
chronos2,2021,2021-12-12,644678.964,655363.9375
chronos2,2021,2021-12-13,758492.556,769787.25
chronos2,2021,2021-12-14,783341.736,790236.625
chronos2,2021,2021-12-15,787193.874,796343.375
chronos2,2021,2021-12-16,792100.159,809170.8125
chronos2,2021,2021-12-17,783162.446,791869.0
chronos2,2021,2021-12-18,706205.51,711254.875
chronos2,2021,2021-12-19,660628.862,673331.6875
chronos2,2021,2021-12-20,771478.461,765018.9375
chronos2,2021,2021-12-21,772523.695,765472.0
chronos2,2021,2021-12-22,757320.524,764507.8125
chronos2,2021,2021-12-23,729089.502,739325.625
chronos2,2021,2021-12-24,637631.538,711073.625
chronos2,2021,2021-12-25,547513.015,571425.0
chronos2,2021,2021-12-26,582595.459,625847.75
chronos2,2021,2021-12-27,657559.283,691837.125
chronos2,2021,2021-12-28,663701.614,709945.5625
chronos2,2021,2021-12-29,657200.732,728199.25
chronos2,2021,2021-12-30,653602.373,708491.375
chronos2,2021,2021-12-31,611387.919,693235.25
chronos2,2022,2022-01-01,535144.786,498322.375
chronos2,2022,2022-01-02,578855.186,600602.5
chronos2,2022,2022-01-03,691970.774,699528.25
chronos2,2022,2022-01-04,718047.874,717933.75
chronos2,2022,2022-01-05,715070.234,708287.8125
chronos2,2022,2022-01-06,617936.351,638592.25
chronos2,2022,2022-01-07,703004.57,754407.625
chronos2,2022,2022-01-08,686615.314,723135.75
chronos2,2022,2022-01-09,657099.904,677344.625
chronos2,2022,2022-01-10,756621.212,752716.5625
chronos2,2022,2022-01-11,771711.078,780554.6875
chronos2,2022,2022-01-12,777310.213,777955.8125
chronos2,2022,2022-01-13,788572.283,789777.8125
chronos2,2022,2022-01-14,796150.956,808156.9375
chronos2,2022,2022-01-15,717164.143,760718.75
chronos2,2022,2022-01-16,672381.068,728084.6875
chronos2,2022,2022-01-17,790794.183,816616.9375
chronos2,2022,2022-01-18,809453.033,833406.25
chronos2,2022,2022-01-19,813885.767,840755.625
chronos2,2022,2022-01-20,813841.104,838764.0
chronos2,2022,2022-01-21,812933.383,835246.75
chronos2,2022,2022-01-22,728531.886,777229.25
chronos2,2022,2022-01-23,681487.178,714089.4375
chronos2,2022,2022-01-24,800222.601,811232.0
chronos2,2022,2022-01-25,803957.158,826083.1875
chronos2,2022,2022-01-26,800205.701,834006.0625
chronos2,2022,2022-01-27,794878.473,824632.1875
chronos2,2022,2022-01-28,786143.822,816773.5625
chronos2,2022,2022-01-29,698969.016,742996.8125
chronos2,2022,2022-01-30,648503.898,687294.3125
chronos2,2022,2022-01-31,761832.783,780300.25
chronos2,2022,2022-02-01,774260.763,789007.5
chronos2,2022,2022-02-02,762494.554,785862.5625
chronos2,2022,2022-02-03,760780.897,781905.625
chronos2,2022,2022-02-04,756896.641,771159.875
chronos2,2022,2022-02-05,682674.839,697488.875
chronos2,2022,2022-02-06,635247.08,658385.5
chronos2,2022,2022-02-07,746724.421,757692.375
chronos2,2022,2022-02-08,756678.724,772429.875
chronos2,2022,2022-02-09,755748.252,776635.3125
chronos2,2022,2022-02-10,762082.393,775272.0625
chronos2,2022,2022-02-11,754633.793,765536.9375
chronos2,2022,2022-02-12,679947.691,694465.4375
chronos2,2022,2022-02-13,635776.528,643084.0
chronos2,2022,2022-02-14,741719.03,746513.0625
chronos2,2022,2022-02-15,759124.039,767449.5625
chronos2,2022,2022-02-16,758265.98,763615.75
chronos2,2022,2022-02-17,744050.02,765316.9375
chronos2,2022,2022-02-18,735427.048,750019.4375
chronos2,2022,2022-02-19,677992.558,676617.75
chronos2,2022,2022-02-20,628491.111,631519.5625
chronos2,2022,2022-02-21,726597.17,741568.5
chronos2,2022,2022-02-22,734120.281,756057.125
chronos2,2022,2022-02-23,732237.567,758216.75
chronos2,2022,2022-02-24,736907.737,756948.5625
chronos2,2022,2022-02-25,742820.885,752411.75
chronos2,2022,2022-02-26,670693.047,681431.25
chronos2,2022,2022-02-27,618013.898,631541.625
chronos2,2022,2022-02-28,697748.424,741275.6875
chronos2,2022,2022-03-01,722629.686,756307.0
chronos2,2022,2022-03-02,735689.298,758790.1875
chronos2,2022,2022-03-03,742779.369,761673.6875
chronos2,2022,2022-03-04,743386.909,753155.875
chronos2,2022,2022-03-05,660787.324,685220.75
chronos2,2022,2022-03-06,620251.472,634685.25
chronos2,2022,2022-03-07,732493.133,750285.125
chronos2,2022,2022-03-08,735113.962,763218.8125
chronos2,2022,2022-03-09,726757.341,763342.5
chronos2,2022,2022-03-10,722215.252,760905.1875
chronos2,2022,2022-03-11,731329.705,751949.25
chronos2,2022,2022-03-12,642182.296,679618.4375
chronos2,2022,2022-03-13,593322.595,626065.625
chronos2,2022,2022-03-14,726364.443,734269.5625
chronos2,2022,2022-03-15,727251.646,741525.375
chronos2,2022,2022-03-16,728889.512,745792.0
chronos2,2022,2022-03-17,726425.305,738941.75
chronos2,2022,2022-03-18,704833.012,730229.4375
chronos2,2022,2022-03-19,624061.488,660979.625
chronos2,2022,2022-03-20,591749.465,609332.75
chronos2,2022,2022-03-21,698550.305,716433.125
chronos2,2022,2022-03-22,717641.0,725967.75
chronos2,2022,2022-03-23,719548.211,731819.4375
chronos2,2022,2022-03-24,725071.963,727405.3125
chronos2,2022,2022-03-25,706766.452,715238.25
chronos2,2022,2022-03-26,631663.488,656152.625
chronos2,2022,2022-03-27,554056.158,608578.375
chronos2,2022,2022-03-28,677673.545,702931.0625
chronos2,2022,2022-03-29,692972.303,723227.625
chronos2,2022,2022-03-30,707690.926,733956.6875
chronos2,2022,2022-03-31,705601.198,741826.6875
chronos2,2022,2022-04-01,710892.602,742486.9375
chronos2,2022,2022-04-02,645549.332,693941.6875
chronos2,2022,2022-04-03,613758.289,659369.375
chronos2,2022,2022-04-04,744100.153,756706.125
chronos2,2022,2022-04-05,762729.139,774057.9375
chronos2,2022,2022-04-06,744533.256,775273.3125
chronos2,2022,2022-04-07,722876.934,748707.125
chronos2,2022,2022-04-08,707077.849,735805.4375
chronos2,2022,2022-04-09,621527.143,654442.5
chronos2,2022,2022-04-10,574809.756,602151.375
chronos2,2022,2022-04-11,667783.117,685306.125
chronos2,2022,2022-04-12,687251.619,695980.1875
chronos2,2022,2022-04-13,685363.179,695419.4375
chronos2,2022,2022-04-14,585210.51,675924.75
chronos2,2022,2022-04-15,536448.535,592896.875
chronos2,2022,2022-04-16,551086.712,604885.625
chronos2,2022,2022-04-17,527257.849,535629.6875
chronos2,2022,2022-04-18,580335.76,638991.1875
chronos2,2022,2022-04-19,657825.815,669102.375
chronos2,2022,2022-04-20,698469.112,692924.0
chronos2,2022,2022-04-21,697710.847,704859.875
chronos2,2022,2022-04-22,695637.89,701841.6875
chronos2,2022,2022-04-23,628779.932,649339.0
chronos2,2022,2022-04-24,571994.039,598778.5625
chronos2,2022,2022-04-25,654714.455,702970.875
chronos2,2022,2022-04-26,677540.715,713449.3125
chronos2,2022,2022-04-27,687613.611,719023.4375
chronos2,2022,2022-04-28,688510.063,717118.4375
chronos2,2022,2022-04-29,669022.367,707036.1875
chronos2,2022,2022-04-30,592600.643,637424.75
chronos2,2022,2022-05-01,528390.929,583412.4375
chronos2,2022,2022-05-02,614138.744,687171.125
chronos2,2022,2022-05-03,677392.499,706449.5625
chronos2,2022,2022-05-04,687315.435,711317.3125
chronos2,2022,2022-05-05,680762.673,708976.1875
chronos2,2022,2022-05-06,668597.638,700573.875
chronos2,2022,2022-05-07,596496.276,624315.4375
chronos2,2022,2022-05-08,550457.934,573975.875
chronos2,2022,2022-05-09,650598.557,668918.1875
