ano_test,fecha,real,pred_ens_actual,pred_chronos2,pred_50_50
2020,2020-05-19,615052.604,710749.0582619226,707707.25,709228.1541309613
2020,2020-05-20,622450.073,718274.5214857385,712023.9375,715149.2294928692
2020,2020-05-21,630168.002,725267.5667013383,722135.8125,723701.6896006691
2020,2020-05-22,634355.264,727022.107473415,723020.75,725021.4287367074
2020,2020-05-23,582895.641,650770.2033206854,647809.4375,649289.8204103427
2020,2020-05-24,542170.641,587703.4787431479,589731.3125,588717.395621574
2020,2020-05-25,627466.111,703823.6250242431,698724.75,701274.1875121216
2020,2020-05-26,642990.536,722912.6514613588,709427.125,716169.8882306793
2020,2020-05-27,644707.726,726669.2542605373,709091.375,717880.3146302686
2020,2020-05-28,642005.868,723577.739020254,709594.3125,716586.025760127
2020,2020-05-29,641570.31,727841.1319581503,711440.8125,719640.9722290752
2020,2020-05-30,583380.433,656154.4030903203,639248.5625,647701.4827951601
2020,2020-05-31,541662.429,600249.0403888106,595398.5,597823.7701944052
2020,2020-06-01,627334.741,712973.8706880728,695201.375,704087.6228440364
2020,2020-06-02,653396.5,731327.9600414145,711368.1875,721348.0737707072
2020,2020-06-03,662452.407,730099.8868713059,711667.875,720883.8809356529
2020,2020-06-04,651301.681,719507.4651791962,710163.8125,714835.638839598
2020,2020-06-05,640912.088,715352.3096928298,706167.125,710759.7173464149
2020,2020-06-06,582674.188,648400.0206152982,630171.3125,639285.6665576492
2020,2020-06-07,540393.818,595016.235256722,587480.0,591248.117628361
2020,2020-06-08,625763.383,699803.06906018,695408.25,697605.6595300899
2020,2020-06-09,643604.721,717966.355479662,708126.3125,713046.3339898309
2020,2020-06-10,653728.489,721592.6223884294,709824.3125,715708.4674442147
2020,2020-06-11,653624.408,721766.136786007,708222.8125,714994.4746430034
2020,2020-06-12,645918.049,717509.8568985298,697988.875,707749.365949265
2020,2020-06-13,581088.713,646774.70682041,623706.875,635240.790910205
2020,2020-06-14,543304.621,595848.3940203515,586133.0,590990.6970101758
2020,2020-06-15,644001.077,707821.5223350408,693028.5,700425.0111675204
2020,2020-06-16,656823.463,729272.5940583606,711739.9375,720506.2657791802
2020,2020-06-17,661145.578,733581.47902844,715432.8125,724507.14576422
2020,2020-06-18,662011.432,728971.2826281311,714973.0,721972.1413140655
2020,2020-06-19,657676.183,726518.8409824646,712809.875,719664.3579912323
2020,2020-06-20,608254.976,668891.822205056,655367.125,662129.473602528
2020,2020-06-21,572807.006,628604.5485966237,623456.625,626030.5867983119
2020,2020-06-22,682963.291,728260.460147602,738430.3125,733345.386323801
2020,2020-06-23,706613.83,772550.0428206957,765688.75,769119.3964103479
2020,2020-06-24,668203.326,784047.6610248407,770989.875,777518.7680124203
2020,2020-06-25,711838.827,787577.9521904156,777252.125,782415.0385952077
2020,2020-06-26,702221.428,784500.6094087918,759602.875,772051.7422043958
2020,2020-06-27,638125.491,714835.8849613187,692013.8125,703424.8487306593
2020,2020-06-28,604144.564,667106.8510892565,668874.125,667990.4880446282
2020,2020-06-29,723951.102,782954.1367704276,783125.0,783039.5683852138
2020,2020-06-30,752302.735,803393.5954570974,807758.0,805575.7977285488
2020,2020-07-01,763359.011,809510.1781076897,812604.8125,811057.4953038448
2020,2020-07-02,765790.102,797629.0373909688,804715.9375,801172.4874454844
2020,2020-07-03,735357.247,780862.638261488,766877.6875,773870.1628807441
2020,2020-07-04,660713.186,715149.8397304346,699618.1875,707384.0136152173
2020,2020-07-05,626327.165,678139.0314787868,674966.6875,676552.8594893934
2020,2020-07-06,757299.096,784932.2775361184,796331.5,790631.8887680592
2020,2020-07-07,780525.085,802288.5105695035,816484.875,809386.6927847518
2020,2020-07-08,784566.99,804165.3856323874,818463.375,811314.3803161937
2020,2020-07-09,771125.891,805376.6113189295,799830.4375,802603.5244094648
2020,2020-07-10,758878.105,802793.1695152848,792390.8125,797591.9910076424
2020,2020-07-11,690697.734,731411.8211354883,727170.1875,729291.0043177442
2020,2020-07-12,633135.072,668641.1407994969,662628.75,665634.9453997484
2020,2020-07-13,752649.491,787437.2300523939,791838.125,789637.6775261969
2020,2020-07-14,760459.038,800115.3856299311,792429.6875,796272.5365649655
2020,2020-07-15,756753.738,793181.2562403573,784123.6875,788652.4718701786
2020,2020-07-16,763067.312,800782.7305562532,792626.5625,796704.6465281267
2020,2020-07-17,760177.205,805400.438523199,786572.25,795986.3442615995
2020,2020-07-18,688716.516,729362.5066202589,707736.625,718549.5658101295
2020,2020-07-19,644522.223,691115.3745515607,675074.4375,683094.9060257804
2020,2020-07-20,769330.38,812539.431543257,801411.4375,806975.4345216285
2020,2020-07-21,785563.684,828227.5951016041,812450.8125,820339.2038008021
2020,2020-07-22,776667.953,825700.8876204536,814275.6875,819988.2875602269
2020,2020-07-23,789634.51,828313.6495953016,824458.875,826386.2622976508
2020,2020-07-24,789089.65,817120.0965355538,824115.875,820617.9857677768
2020,2020-07-25,704273.245,729527.0601265229,737585.75,733556.4050632615
2020,2020-07-26,664179.618,679691.5562847448,705885.1875,692788.3718923724
2020,2020-07-27,794291.764,807276.6808457524,832154.0625,819715.3716728762
2020,2020-07-28,814337.543,815040.666406054,833828.75,824434.708203027
2020,2020-07-29,817487.547,808709.764793154,839604.25,824157.0073965769
2020,2020-07-30,825275.946,819138.8797189742,849338.8125,834238.8461094871
2020,2020-07-31,810169.058,814978.0860282375,841943.0625,828460.5742641187
2020,2020-08-01,738269.153,737720.5528159961,779535.4375,758627.995157998
2020,2020-08-02,673895.707,676756.5612086494,708418.875,692587.7181043248
2020,2020-08-03,747511.864,766566.8989364235,785737.4375,776152.1682182117
2020,2020-08-04,751123.76,781386.8758191311,788400.875,784893.8754095656
2020,2020-08-05,764126.717,790843.0517269155,813972.1875,802407.6196134577
2020,2020-08-06,776466.924,806071.0923657125,828998.5,817534.7961828562
2020,2020-08-07,775393.905,809400.7076870291,825635.875,817518.2913435146
2020,2020-08-08,700782.169,732133.1152944466,752742.0625,742437.5888972234
2020,2020-08-09,657269.503,680917.205812516,714912.75,697914.9779062581
2020,2020-08-10,738068.961,755483.5747052967,769056.625,762270.0998526483
2020,2020-08-11,734500.01,741725.6345286006,752868.5625,747297.0985143003
2020,2020-08-12,712418.386,741354.670170939,741521.9375,741438.3038354695
2020,2020-08-13,716219.241,719058.5651117815,744451.6875,731755.1263058907
2020,2020-08-14,710586.003,733169.3645882845,741111.3125,737140.3385441422
2020,2020-08-15,631293.617,642811.1955013294,603386.125,623098.6602506647
2020,2020-08-16,591662.6,623759.640390788,620921.75,622340.695195394
2020,2020-08-17,683923.907,733107.8340283536,703751.8125,718429.8232641767
2020,2020-08-18,708888.916,750515.7244028846,752985.25,751750.4872014422
2020,2020-08-19,725675.863,759710.5908614442,779704.0625,769707.3266807222
2020,2020-08-20,729676.986,757319.7768007856,780075.1875,768697.4821503928
2020,2020-08-21,739080.574,758840.8631179025,782052.8125,770446.8378089513
2020,2020-08-22,676812.548,697261.5388987091,718890.4375,708075.9881993546
2020,2020-08-23,625384.861,641573.8244590366,663751.5,652662.6622295183
2020,2020-08-24,733320.649,752815.5425540108,751031.5,751923.5212770053
2020,2020-08-25,772384.724,773566.527183767,792975.6875,783271.1073418835
2020,2020-08-26,791658.289,789762.322180818,800415.375,795088.8485904089
2020,2020-08-27,797890.754,801380.1145319082,803528.875,802454.4947659541
2020,2020-08-28,773438.841,784644.966723126,797440.625,791042.795861563
2020,2020-08-29,635866.109,674390.0819519162,657661.625,666025.8534759581
2020,2020-08-30,572310.898,628690.0125952685,612907.75,620798.8812976342
2020,2020-08-31,679208.909,739867.744371567,709590.8125,724729.2784357835
2020,2020-09-01,700209.044,760050.8550778235,732906.6875,746478.7712889118
2020,2020-09-02,711095.786,765812.124625855,740317.75,753064.9373129276
2020,2020-09-03,719005.12,770406.729478316,753729.0,762067.864739158
2020,2020-09-04,724580.748,766912.323392639,758381.25,762646.7866963195
2020,2020-09-05,653584.402,684948.4599237178,682090.5625,683519.5112118588
2020,2020-09-06,604081.335,631758.6045401084,631680.375,631719.4897700541
2020,2020-09-07,696258.312,721165.4540021238,706399.25,713782.3520010619
2020,2020-09-08,698100.318,732154.467561938,726558.25,729356.3587809689
2020,2020-09-09,718084.935,720607.7577883853,726711.25,723659.5038941926
2020,2020-09-10,721372.797,741187.0205116281,753703.875,747445.4477558141
2020,2020-09-11,698312.958,743749.741480214,755913.625,749831.683240107
2020,2020-09-12,649165.551,676080.569322952,696555.4375,686318.003411476
2020,2020-09-13,605491.558,631153.0907486334,652609.625,641881.3578743166
2020,2020-09-14,718980.488,745519.3363826089,763205.1875,754362.2619413044
2020,2020-09-15,740288.273,766225.1827054435,767925.4375,767075.3101027217
2020,2020-09-16,751556.717,766262.4574205006,767536.8125,766899.6349602502
2020,2020-09-17,740760.783,759775.5966242078,759543.6875,759659.6420621038
2020,2020-09-18,713829.456,737985.0308384657,733757.125,735871.0779192329
2020,2020-09-19,627328.408,657630.1561835207,658087.5,657858.8280917604
2020,2020-09-20,574171.087,606753.3773984414,615585.625,611169.5011992208
2020,2020-09-21,683416.711,712445.9005014937,720375.625,716410.7627507469
2020,2020-09-22,703840.984,732292.6223001406,734693.875,733493.2486500703
2020,2020-09-23,712811.873,736831.6878983247,739454.875,738143.2814491624
2020,2020-09-24,712997.199,735914.9875466474,734333.25,735124.1187733237
2020,2020-09-25,691789.689,728792.3237134052,720002.9375,724397.6306067025
2020,2020-09-26,614309.972,652719.2439569978,650621.5625,651670.4032284989
2020,2020-09-27,568766.565,597618.4435262401,602726.1875,600172.31551312
2020,2020-09-28,666559.06,710283.9353651298,716172.0625,713227.9989325649
2020,2020-09-29,686797.043,729063.6430496596,716227.9375,722645.7902748298
2020,2020-09-30,690962.671,727486.108833538,721076.6875,724281.398166769
2020,2020-10-01,700916.732,722485.4954463743,720001.0,721243.2477231871
2020,2020-10-02,698403.756,721625.6959860254,715873.75,718749.7229930128
2020,2020-10-03,612169.05,647755.5183502659,647195.0,647475.259175133
2020,2020-10-04,571636.922,598712.8014049984,597699.6875,598206.2444524992
2020,2020-10-05,673482.22,708057.2120421586,701468.0,704762.6060210792
2020,2020-10-06,690894.896,720428.4769105447,712308.4375,716368.4572052723
2020,2020-10-07,699613.798,717335.2292915625,717301.0625,717318.1458957812
2020,2020-10-08,699215.554,715458.9883464304,715500.4375,715479.7129232152
2020,2020-10-09,679813.517,710389.0852766043,700014.6875,705201.8863883021
2020,2020-10-10,614331.962,629217.3628887439,618597.125,623907.2439443719
2020,2020-10-11,563490.862,590073.5602230582,575118.8125,582596.1863615292
2020,2020-10-12,570701.026,648669.9034811897,617299.0,632984.4517405948
2020,2020-10-13,673784.687,709364.3990958611,709542.3125,709453.3557979306
2020,2020-10-14,703005.757,713015.6977848628,705040.8125,709028.2551424315
2020,2020-10-15,709578.141,721045.0537086027,712578.25,716811.6518543013
2020,2020-10-16,704019.681,719919.9360107143,711828.5625,715874.2492553571
2020,2020-10-17,631928.375,644579.6325076479,642836.8125,643708.2225038239
2020,2020-10-18,583351.177,589701.9887069608,601903.375,595802.6818534804
2020,2020-10-19,687152.413,693712.7957484941,696843.3125,695278.054124247
2020,2020-10-20,711714.9,713176.6043165625,710262.875,711719.7396582812
2020,2020-10-21,707162.568,714323.1063729348,714887.125,714605.1156864674
2020,2020-10-22,710357.203,713930.5441293233,724664.5625,719297.5533146616
2020,2020-10-23,696843.426,714312.3813214625,715412.875,714862.6281607312
2020,2020-10-24,625382.417,641763.6491678694,643972.6875,642868.1683339346
2020,2020-10-25,606307.969,602176.7898783658,606266.625,604221.7074391829
2020,2020-10-26,689553.095,705761.0752352773,717054.625,711407.8501176387
2020,2020-10-27,714662.582,730199.1191060817,732146.75,731172.9345530409
2020,2020-10-28,715705.336,719793.4351050714,734006.3125,726899.8738025357
2020,2020-10-29,715284.16,718577.3761953553,728514.75,723546.0630976777
2020,2020-10-30,704726.127,680507.530157338,723878.3125,702192.921328669
2020,2020-10-31,628294.896,627366.8095441223,643826.375,635596.5922720612
2020,2020-11-01,575075.028,583900.5517690865,602297.1875,593098.8696345433
2020,2020-11-02,647094.468,692118.5747068343,708775.5,700447.0373534171
2020,2020-11-03,706154.584,718453.8632669203,728737.75,723595.8066334601
2020,2020-11-04,728814.878,732223.06540089,744589.0625,738406.063950445
2020,2020-11-05,724766.756,729112.3543418761,746756.5,737934.4271709381
2020,2020-11-06,710624.719,723978.1383836387,725732.6875,724855.4129418193
2020,2020-11-07,635069.873,651696.9072379377,658656.9375,655176.9223689688
2020,2020-11-08,585653.269,611040.0286503719,619429.75,615234.8893251859
2020,2020-11-09,688061.521,729545.0467679786,722074.6875,725809.8671339892
2020,2020-11-10,711586.135,749682.2010356024,747797.625,748739.9130178012
2020,2020-11-11,718173.294,758207.6056517628,757323.9375,757765.7715758814
2020,2020-11-12,717880.631,764452.5202563935,757796.875,761124.6976281968
2020,2020-11-13,713264.969,762031.3022403358,749285.5,755658.4011201679
2020,2020-11-14,641465.596,680746.207997726,668144.25,674445.228998863
2020,2020-11-15,585947.032,632163.2353868054,622036.875,627100.0551934027
2020,2020-11-16,693236.68,738597.7036705409,721229.125,729913.4143352704
2020,2020-11-17,712862.51,767595.3962294216,758466.0,763030.6981147109
2020,2020-11-18,718214.566,773550.3732774841,766507.875,770029.124138742
2020,2020-11-19,718299.945,770494.0657398492,767245.4375,768869.7516199246
2020,2020-11-20,716666.871,775574.5238303683,767209.75,771392.1369151841
2020,2020-11-21,645094.568,692713.0877746689,700503.3125,696608.2001373344
2020,2020-11-22,605990.942,648205.9312857698,654107.875,651156.9031428848
2020,2020-11-23,728188.952,768467.077792152,770192.875,769329.9763960759
2020,2020-11-24,757498.853,785436.3363506645,789658.125,787547.2306753322
2020,2020-11-25,765268.18,776932.7769438644,787725.375,782329.0759719322
2020,2020-11-26,766690.677,770999.5877361414,781181.9375,776090.7626180707
2020,2020-11-27,751489.82,765406.1732738623,778424.8125,771915.4928869312
2020,2020-11-28,667627.721,690200.3538960115,699483.0625,694841.7081980058
2020,2020-11-29,624731.773,649713.5319434969,657338.1875,653525.8597217484
2020,2020-11-30,737071.712,769906.5410831453,762949.75,766428.1455415727
2020,2020-12-01,753620.849,790199.5095794167,785406.125,787802.8172897084
2020,2020-12-02,768634.956,798107.7946389656,783659.1875,790883.4910694829
2020,2020-12-03,784315.168,806088.7360916858,793763.25,799925.993045843
2020,2020-12-04,790382.104,757914.3981624962,777032.875,767473.6365812481
2020,2020-12-05,723627.58,714808.1358386589,715957.1875,715382.6616693295
2020,2020-12-06,676303.0,674541.4377004611,659085.125,666813.2813502306
2020,2020-12-07,712656.602,751411.9189220326,762085.8125,756748.8657110163
2020,2020-12-08,693433.293,742352.3208323062,740908.125,741630.222916153
2020,2020-12-09,804018.806,811655.9260350399,808548.3125,810102.11926752
2020,2020-12-10,807771.695,804388.8565402068,782008.875,793198.8657701034
2020,2020-12-11,783766.293,780288.1901287539,774285.625,777286.907564377
2020,2020-12-12,686510.161,697603.4206198716,701105.0,699354.2103099357
2020,2020-12-13,644286.586,649701.0045486243,655702.0,652701.5022743121
2020,2020-12-14,759517.717,755286.7259727552,765952.375,760619.5504863777
2020,2020-12-15,766794.634,771867.3658955562,776591.75,774229.5579477781
2020,2020-12-16,780348.751,786022.8671662282,784755.375,785389.1210831141
2020,2020-12-17,778470.844,776260.1187644248,774946.125,775603.1218822123
2020,2020-12-18,776174.524,763120.780538078,752665.625,757893.202769039
2020,2020-12-19,697945.808,673787.426901566,665657.875,669722.6509507829
2020,2020-12-20,646840.581,621612.9046906928,620716.0625,621164.4835953463
2020,2020-12-21,750406.82,704249.4156408148,681653.625,692951.5203204073
2020,2020-12-22,750081.066,698907.1263959386,694517.75,696712.4381979692
2020,2020-12-23,727706.624,645075.1118850337,690888.4375,667981.7746925168
2020,2020-12-24,643648.623,664391.294093497,686588.25,675489.7720467485
2020,2020-12-25,570771.924,601346.5494283641,580738.875,591042.7122141821
2020,2020-12-26,635755.792,669683.5698898094,642372.4375,656028.0036949047
2020,2020-12-27,646699.546,627582.8391863513,617749.1875,622666.0133431756
2020,2020-12-28,724357.078,691851.4443411554,703504.875,697678.1596705776
2020,2020-12-29,732115.459,708806.1429716562,722200.0,715503.0714858281
2020,2020-12-30,734283.124,681504.2916648146,725385.1875,703444.7395824073
2020,2020-12-31,687715.588,736600.8062905567,742932.9375,739766.8718952783
2021,2021-01-01,608715.931,648904.3696418359,596731.25,622817.8098209179
2021,2021-01-02,680432.407,686499.0333954933,672130.3125,679314.6729477467
2021,2021-01-03,684489.215,648738.2648208217,660913.125,654825.6949104108
2021,2021-01-04,793625.993,705139.9131516797,764256.5625,734698.2378258398
2021,2021-01-05,806588.156,776607.1212399891,774582.4375,775594.7793699945
2021,2021-01-06,700144.564,727504.771078502,714920.9375,721212.8542892509
2021,2021-01-07,854323.166,801757.2113721841,816822.875,809290.043186092
2021,2021-01-08,872357.353,811744.6307106647,836113.875,823929.2528553323
2021,2021-01-09,773296.979,731331.9342705471,780957.3125,756144.6233852736
2021,2021-01-10,735647.962,684361.7045827472,714531.375,699446.5397913735
2021,2021-01-11,851740.825,815875.3854738387,801491.3125,808683.3489869193
2021,2021-01-12,875118.684,835896.5466626544,836783.25,836339.8983313271
2021,2021-01-13,874914.272,832385.5359154219,844123.8125,838254.6742077109
2021,2021-01-14,873577.23,829735.9266761182,853744.375,841740.1508380591
2021,2021-01-15,859355.795,820445.9215155848,846458.125,833452.0232577925
2021,2021-01-16,765002.342,733967.7116975924,778035.0625,756001.3870987962
2021,2021-01-17,708974.301,690884.1412565816,712613.9375,701749.0393782908
2021,2021-01-18,827619.581,826197.5092705331,818795.9375,822496.7233852665
2021,2021-01-19,846116.609,847058.1631127071,838056.75,842557.4565563535
2021,2021-01-20,850299.079,830888.6874926314,830519.5625,830704.1249963157
2021,2021-01-21,817647.661,811912.5733614434,817429.875,814671.2241807217
2021,2021-01-22,794514.658,804358.9472689013,799274.5625,801816.7548844507
2021,2021-01-23,719510.829,725438.5266043232,724389.1875,724913.8570521616
2021,2021-01-24,655028.547,659028.43616857,653395.4375,656211.936834285
2021,2021-01-25,775155.263,778547.5397912273,749674.5625,764111.0511456137
2021,2021-01-26,770796.102,788948.8022999023,770653.5,779801.1511499512
2021,2021-01-27,753321.62,769769.0581044744,767723.9375,768746.4978022373
2021,2021-01-28,744101.186,762741.4962629434,763660.25,763200.8731314717
2021,2021-01-29,733183.947,755392.1555597928,748829.8125,752110.9840298963
2021,2021-01-30,672206.563,676631.654152567,684120.125,680375.8895762835
2021,2021-01-31,631678.074,628395.5639553539,630551.75,629473.656977677
2021,2021-02-01,725308.41,723066.8454226189,729210.75,726138.7977113095
2021,2021-02-02,742016.165,746824.5939829728,754600.5625,750712.5782414863
2021,2021-02-03,744032.692,754255.9595220415,760895.875,757575.9172610207
2021,2021-02-04,742410.917,754445.4954088583,761792.875,758119.1852044291
2021,2021-02-05,742180.511,755164.2995849397,753166.75,754165.5247924698
2021,2021-02-06,673202.889,681342.4558489097,685059.875,683201.1654244548
2021,2021-02-07,635184.428,636528.4324720142,641791.4375,639159.9349860072
2021,2021-02-08,757811.118,740618.8513351273,748729.75,744674.3006675637
2021,2021-02-09,789357.66,752990.436216263,765345.125,759167.7806081316
2021,2021-02-10,767889.956,753814.9776655599,764820.375,759317.6763327799
2021,2021-02-11,757949.224,746373.7815955044,760805.375,753589.5782977522
2021,2021-02-12,744944.86,739279.6432718927,746083.6875,742681.6653859464
2021,2021-02-13,664031.439,668430.5294726515,674075.3125,671252.9209863257
2021,2021-02-14,627377.64,623614.310983816,632351.625,627982.9679919081
2021,2021-02-15,743811.335,738146.8848160174,737955.125,738051.0049080087
2021,2021-02-16,751446.91,750665.7199371736,758472.625,754569.1724685868
2021,2021-02-17,752695.056,749315.2360226972,759307.875,754311.5555113486
2021,2021-02-18,754962.027,749917.8067912664,755714.625,752816.2158956332
2021,2021-02-19,749031.191,743505.0614984726,747947.375,745726.2182492362
2021,2021-02-20,667785.4,666353.082871447,676631.125,671492.1039357234
2021,2021-02-21,636820.402,618649.3250579223,627649.5625,623149.4437789612
2021,2021-02-22,743317.962,734704.2201354988,735289.9375,734997.0788177494
2021,2021-02-23,750925.914,745735.6983129649,753453.0625,749594.3804064824
2021,2021-02-24,747390.312,747491.4550139935,759706.6875,753599.0712569968
2021,2021-02-25,744810.272,745360.0005611175,759644.5625,752502.2815305588
2021,2021-02-26,740017.479,735418.509423823,743890.0625,739654.2859619115
2021,2021-02-27,664275.565,664212.5942225334,674798.5625,669505.5783612668
2021,2021-02-28,621167.542,623990.2444576422,630648.9375,627319.590978821
2021,2021-03-01,730802.101,735668.0306387354,734093.4375,734880.7340693676
2021,2021-03-02,749835.836,747816.9264542129,750163.625,748990.2757271065
2021,2021-03-03,744167.225,747715.5487122409,756888.625,752302.0868561205
2021,2021-03-04,740268.037,745677.2125201727,752779.3125,749228.2625100864
2021,2021-03-05,735724.58,742540.7291782824,742259.5,742400.1145891412
2021,2021-03-06,658451.851,666593.127423177,665365.5625,665979.3449615885
2021,2021-03-07,622685.66,618207.9580850848,618506.9375,618357.4477925424
2021,2021-03-08,742936.38,736937.7980891472,734961.375,735949.5865445735
2021,2021-03-09,758352.519,749681.901998785,753341.6875,751511.7947493924
2021,2021-03-10,750796.647,752297.4828000193,759898.0625,756097.7726500097
2021,2021-03-11,739481.269,731672.307213606,756344.625,744008.4661068029
2021,2021-03-12,729092.448,726452.4268033635,742665.4375,734558.9321516817
2021,2021-03-13,646301.497,652312.1855879918,672044.9375,662178.561543996
2021,2021-03-14,606540.412,605457.566806872,617885.6875,611671.627153436
2021,2021-03-15,719293.522,720493.9146042699,728816.0625,724654.988552135
2021,2021-03-16,732005.026,727731.574321811,746036.5625,736884.0684109055
2021,2021-03-17,729775.728,716102.2748617354,751770.0625,733936.1686808676
2021,2021-03-18,741473.221,711966.100274066,752719.0,732342.550137033
2021,2021-03-19,706043.651,709878.5174661432,748328.25,729103.3837330716
2021,2021-03-20,670497.641,647424.2854463104,676875.375,662149.8302231552
2021,2021-03-21,630102.703,599064.5289644492,624058.5,611561.5144822246
2021,2021-03-22,735080.366,702304.0540208734,726355.125,714329.5895104366
2021,2021-03-23,739437.425,706440.6314908738,742757.0,724598.8157454368
2021,2021-03-24,731621.692,701905.5883994419,738690.8125,720298.200449721
2021,2021-03-25,726346.417,688146.3484307387,728856.5625,708501.4554653694
2021,2021-03-26,719331.777,685730.4574409426,713610.3125,699670.3849704713
2021,2021-03-27,648466.535,613283.1166402559,650913.125,632098.1208201279
2021,2021-03-28,571635.074,557674.9165736729,585211.625,571443.2707868365
2021,2021-03-29,691559.272,654682.7614107021,683517.4375,669100.099455351
2021,2021-03-30,695256.722,664529.5499142484,706162.625,685346.0874571241
2021,2021-03-31,679687.653,661627.5638013502,702472.1875,682049.875650675
2021,2021-04-01,603780.936,655775.7874816674,689713.6875,672744.7374908337
2021,2021-04-02,558137.662,576311.2443624617,593727.25,585019.2471812309
2021,2021-04-03,577877.662,585242.934425572,627986.25,606614.592212786
2021,2021-04-04,551346.366,548409.6663051635,562339.5625,555374.6144025817
2021,2021-04-05,604043.925,636612.0443046958,679239.75,657925.897152348
2021,2021-04-06,678937.062,655216.3964218274,698264.25,676740.3232109137
2021,2021-04-07,706832.348,654208.6771521602,701868.375,678038.52607608
2021,2021-04-08,711274.992,644988.8628406074,705431.125,675209.9939203036
2021,2021-04-09,713789.777,636341.4700662451,705859.5625,671100.5162831226
2021,2021-04-10,641313.52,581090.2929746927,646981.625,614035.9589873464
2021,2021-04-11,594071.686,541760.8343494671,590874.375,566317.6046747335
2021,2021-04-12,692941.728,634094.4237247261,693197.5625,663645.993112363
2021,2021-04-13,717396.928,661129.8107816564,711996.9375,686563.3741408281
2021,2021-04-14,716654.185,667809.1922938578,717573.125,692691.1586469288
2021,2021-04-15,722238.709,661354.6852718926,715130.875,688242.7801359463
2021,2021-04-16,713583.273,661567.2799338583,710247.75,685907.5149669291
2021,2021-04-17,642865.34,604542.1075147525,643930.25,624236.1787573763
2021,2021-04-18,593293.117,557648.8733950062,592793.0,575220.9366975031
2021,2021-04-19,697833.818,638100.157576128,686713.6875,662406.922538064
2021,2021-04-20,709788.735,659487.9302528189,704927.5,682207.7151264094
2021,2021-04-21,710848.815,664100.9989507407,708896.375,686498.6869753704
2021,2021-04-22,713242.666,662785.9029176332,708022.3125,685404.1077088166
2021,2021-04-23,685398.678,657385.4103092329,695735.875,676560.6426546164
2021,2021-04-24,620321.236,591758.0533410897,628638.0,610198.0266705449
2021,2021-04-25,584849.257,548895.9495383304,582798.3125,565847.1310191653
2021,2021-04-26,689249.537,634944.3146214633,679714.4375,657329.3760607317
2021,2021-04-27,703092.56,659166.2594425542,702004.8125,680585.5359712772
2021,2021-04-28,698342.061,661068.592046091,707349.875,684209.2335230454
2021,2021-04-29,697918.72,658279.5885583739,707948.375,683113.981779187
2021,2021-04-30,688956.526,632344.1199132154,702538.3125,667441.2162066076
2021,2021-05-01,577472.256,535627.4338343042,562199.125,548913.279417152
2021,2021-05-02,559173.805,544999.875016747,601079.75,573039.8125083735
2021,2021-05-03,667365.198,632777.8261332,676063.0,654420.4130666
2021,2021-05-04,689998.019,658021.2179302647,706232.625,682126.9214651324
2021,2021-05-05,690651.1,660743.5300189633,706876.875,683810.2025094817
2021,2021-05-06,689028.329,656556.6210456621,707319.1875,681937.904272831
2021,2021-05-07,681399.427,648094.1964689957,697655.625,672874.9107344978
2021,2021-05-08,612800.041,583912.3430354627,616490.1875,600201.2652677314
2021,2021-05-09,573950.672,540703.4458931739,573974.4375,557338.941696587
2021,2021-05-10,672517.486,642628.442125125,677246.1875,659937.3148125624
2021,2021-05-11,690260.839,669938.4248828827,701331.25,685634.8374414414
2021,2021-05-12,696396.062,667530.8149553615,704097.4375,685814.1262276808
2021,2021-05-13,695282.254,666244.681970439,702082.4375,684163.5597352195
2021,2021-05-14,688397.416,657753.5786350557,694214.625,675984.1018175278
2021,2021-05-15,622863.597,586623.2850803105,626094.6875,606358.9862901552
2021,2021-05-16,580577.79,545505.2278583276,579849.0,562677.1139291638
2021,2021-05-17,668878.06,638919.5378241728,674672.1875,656795.8626620864
2021,2021-05-18,696787.021,660638.695673505,695174.9375,677906.8165867524
2021,2021-05-19,698169.314,664809.6009636425,701725.3125,683267.4567318212
2021,2021-05-20,697758.698,667407.4966426934,701599.9375,684503.7170713467
2021,2021-05-21,691966.356,665440.0118372045,693014.9375,679227.4746686022
2021,2021-05-22,621633.202,598766.1872664093,620755.25,609760.7186332047
2021,2021-05-23,574180.28,556162.3602161933,581583.0,568872.6801080967
2021,2021-05-24,659025.584,655150.4415457067,680453.875,667802.1582728534
2021,2021-05-25,687452.59,671071.1961020204,692884.25,681977.7230510102
2021,2021-05-26,692338.143,674073.1821063305,697470.5,685771.8410531653
2021,2021-05-27,694593.137,672651.8129842142,694754.75,683703.2814921071
2021,2021-05-28,687217.66,670372.8481643599,687596.0,678984.42408218
2021,2021-05-29,625581.869,605472.0254815231,614395.5625,609933.7939907615
2021,2021-05-30,579605.519,560263.8103087068,580415.5,570339.6551543535
2021,2021-05-31,683327.24,661523.2260028749,682657.6875,672090.4567514374
2021,2021-06-01,696048.627,678345.0983967343,698504.8125,688424.9554483672
2021,2021-06-02,700505.017,684029.5466392894,705739.75,694884.6483196446
2021,2021-06-03,698600.649,681555.5664628964,702548.4375,692052.0019814481
2021,2021-06-04,692965.661,673538.2914267281,694520.0625,684029.176963364
2021,2021-06-05,622988.965,605444.5926674615,625223.75,615334.1713337307
2021,2021-06-06,576739.713,557790.261765041,580528.75,569159.5058825205
2021,2021-06-07,687687.127,661956.6219154997,691365.1875,676660.9047077498
2021,2021-06-08,719311.181,692279.2129730526,726411.0625,709345.1377365263
