fecha,temp_media_C,HDD18,CDD22
2020-07-22,26.715,0.0,4.715
2020-07-23,27.728,0.0,5.728
2020-07-24,27.858,0.0,5.858
2020-07-25,27.58,0.0,5.58
2020-07-26,28.227,0.0,6.227
2020-07-27,28.963,0.0,6.963
2020-07-28,28.34,0.0,6.34
2020-07-29,28.17,0.0,6.17
2020-07-30,29.222,0.0,7.222
2020-07-31,29.18,0.0,7.18
2020-08-01,29.349,0.0,7.349
2020-08-02,27.886,0.0,5.886
2020-08-03,25.875,0.0,3.875
2020-08-04,25.196,0.0,3.196
2020-08-05,26.63,0.0,4.63
2020-08-06,28.225,0.0,6.225
2020-08-07,28.75,0.0,6.75
2020-08-08,28.847,0.0,6.847
2020-08-09,29.087,0.0,7.087
2020-08-10,27.53,0.0,5.53
2020-08-11,24.909,0.0,2.909
2020-08-12,23.978,0.0,1.978
2020-08-13,24.591,0.0,2.591
2020-08-14,24.978,0.0,2.978
2020-08-15,24.678,0.0,2.678
2020-08-16,23.939,0.0,1.939
2020-08-17,24.493,0.0,2.493
2020-08-18,25.495,0.0,3.495
2020-08-19,26.523,0.0,4.523
2020-08-20,26.266,0.0,4.266
2020-08-21,26.466,0.0,4.466
2020-08-22,26.431,0.0,4.431
2020-08-23,25.7,0.0,3.7
2020-08-24,25.395,0.0,3.395
2020-08-25,26.793,0.0,4.793
2020-08-26,27.368,0.0,5.368
2020-08-27,27.755,0.0,5.755
2020-08-28,26.471,0.0,4.471
2020-08-29,21.317,0.0,0.0
2020-08-30,19.498,0.0,0.0
2020-08-31,19.99,0.0,0.0
2020-09-01,21.322,0.0,0.0
2020-09-02,22.008,0.0,0.008
2020-09-03,23.143,0.0,1.143
2020-09-04,24.19,0.0,2.19
2020-09-05,24.355,0.0,2.355
2020-09-06,24.097,0.0,2.097
2020-09-07,21.359,0.0,0.0
2020-09-08,20.824,0.0,0.0
2020-09-09,21.935,0.0,0.0
2020-09-10,23.029,0.0,1.029
2020-09-11,24.009,0.0,2.009
2020-09-12,24.868,0.0,2.868
2020-09-13,25.277,0.0,3.277
2020-09-14,24.527,0.0,2.527
2020-09-15,23.833,0.0,1.833
2020-09-16,23.634,0.0,1.634
2020-09-17,23.223,0.0,1.223
2020-09-18,20.719,0.0,0.0
2020-09-19,20.078,0.0,0.0
2020-09-20,20.461,0.0,0.0
2020-09-21,20.126,0.0,0.0
2020-09-22,19.999,0.0,0.0
2020-09-23,20.821,0.0,0.0
2020-09-24,20.764,0.0,0.0
2020-09-25,17.872,0.128,0.0
2020-09-26,16.824,1.176,0.0
2020-09-27,17.767,0.233,0.0
2020-09-28,16.778,1.222,0.0
2020-09-29,18.327,0.0,0.0
2020-09-30,18.691,0.0,0.0
2020-10-01,19.713,0.0,0.0
2020-10-02,16.007,1.993,0.0
2020-10-03,14.155,3.845,0.0
2020-10-04,14.698,3.302,0.0
2020-10-05,15.415,2.585,0.0
2020-10-06,17.844,0.156,0.0
2020-10-07,19.267,0.0,0.0
2020-10-08,19.243,0.0,0.0
2020-10-09,19.262,0.0,0.0
2020-10-10,18.358,0.0,0.0
2020-10-11,15.552,2.448,0.0
2020-10-12,14.939,3.061,0.0
2020-10-13,16.588,1.412,0.0
2020-10-14,15.046,2.954,0.0
2020-10-15,13.111,4.889,0.0
2020-10-16,12.172,5.828,0.0
2020-10-17,12.638,5.362,0.0
2020-10-18,14.136,3.864,0.0
2020-10-19,16.042,1.958,0.0
2020-10-20,17.601,0.399,0.0
2020-10-21,17.408,0.592,0.0
2020-10-22,16.092,1.908,0.0
2020-10-23,15.089,2.911,0.0
2020-10-24,13.978,4.022,0.0
2020-10-25,14.405,3.595,0.0
2020-10-26,12.578,5.422,0.0
2020-10-27,12.089,5.911,0.0
2020-10-28,13.716,4.284,0.0
2020-10-29,14.119,3.881,0.0
2020-10-30,13.862,4.138,0.0
2020-10-31,14.771,3.229,0.0
2020-11-01,15.293,2.707,0.0
2020-11-02,15.628,2.372,0.0
2020-11-03,14.622,3.378,0.0
2020-11-04,12.239,5.761,0.0
2020-11-05,13.031,4.969,0.0
2020-11-06,16.173,1.827,0.0
2020-11-07,15.321,2.679,0.0
2020-11-08,13.467,4.533,0.0
2020-11-09,13.288,4.712,0.0
2020-11-10,12.598,5.402,0.0
2020-11-11,12.156,5.844,0.0
2020-11-12,12.274,5.726,0.0
2020-11-13,12.478,5.522,0.0
2020-11-14,13.107,4.893,0.0
2020-11-15,15.386,2.614,0.0
2020-11-16,15.668,2.332,0.0
2020-11-17,13.185,4.815,0.0
2020-11-18,12.844,5.156,0.0
2020-11-19,13.698,4.302,0.0
2020-11-20,12.027,5.973,0.0
2020-11-21,10.102,7.898,0.0
2020-11-22,9.091,8.909,0.0
2020-11-23,9.169,8.831,0.0
2020-11-24,8.829,9.171,0.0
2020-11-25,10.363,7.637,0.0
2020-11-26,11.943,6.057,0.0
2020-11-27,11.303,6.697,0.0
2020-11-28,11.022,6.978,0.0
2020-11-29,10.885,7.115,0.0
2020-11-30,10.533,7.467,0.0
2020-12-01,10.217,7.783,0.0
2020-12-02,9.387,8.613,0.0
2020-12-03,6.815,11.185,0.0
2020-12-04,7.886,10.114,0.0
2020-12-05,5.615,12.385,0.0
2020-12-06,6.706,11.294,0.0
2020-12-07,9.18,8.82,0.0
2020-12-08,8.756,9.244,0.0
2020-12-09,7.565,10.435,0.0
2020-12-10,10.613,7.387,0.0
2020-12-11,13.38,4.62,0.0
2020-12-12,12.567,5.433,0.0
2020-12-13,10.617,7.383,0.0
2020-12-14,11.114,6.886,0.0
2020-12-15,10.874,7.126,0.0
2020-12-16,9.059,8.941,0.0
2020-12-17,9.973,8.027,0.0
2020-12-18,9.155,8.845,0.0
2020-12-19,9.575,8.425,0.0
2020-12-20,9.702,8.298,0.0
2020-12-21,9.805,8.195,0.0
2020-12-22,10.085,7.915,0.0
2020-12-23,10.019,7.981,0.0
2020-12-24,9.984,8.016,0.0
2020-12-25,7.241,10.759,0.0
2020-12-26,5.236,12.764,0.0
2020-12-27,4.694,13.306,0.0
2020-12-28,8.171,9.829,0.0
2020-12-29,6.464,11.536,0.0
2020-12-30,5.819,12.181,0.0
2020-12-31,5.487,12.513,0.0
2021-01-01,5.923,12.077,0.0
2021-01-02,4.205,13.795,0.0
2021-01-03,4.227,13.773,0.0
2021-01-04,3.808,14.192,0.0
2021-01-05,2.853,15.147,0.0
2021-01-06,2.685,15.315,0.0
2021-01-07,3.094,14.906,0.0
2021-01-08,3.013,14.987,0.0
2021-01-09,3.174,14.826,0.0
2021-01-10,3.752,14.248,0.0
2021-01-11,3.433,14.567,0.0
2021-01-12,1.949,16.051,0.0
2021-01-13,2.97,15.03,0.0
2021-01-14,2.872,15.128,0.0
2021-01-15,4.753,13.247,0.0
2021-01-16,4.418,13.582,0.0
2021-01-17,4.801,13.199,0.0
2021-01-18,5.37,12.63,0.0
2021-01-19,4.234,13.766,0.0
2021-01-20,6.312,11.688,0.0
2021-01-21,10.221,7.779,0.0
2021-01-22,10.577,7.423,0.0
2021-01-23,8.965,9.035,0.0
2021-01-24,11.38,6.62,0.0
2021-01-25,11.502,6.498,0.0
2021-01-26,11.665,6.335,0.0
2021-01-27,13.506,4.494,0.0
2021-01-28,13.346,4.654,0.0
2021-01-29,13.287,4.713,0.0
2021-01-30,12.489,5.511,0.0
2021-01-31,11.86,6.14,0.0
2021-02-01,13.367,4.633,0.0
2021-02-02,12.667,5.333,0.0
2021-02-03,12.34,5.66,0.0
2021-02-04,11.627,6.373,0.0
2021-02-05,11.609,6.391,0.0
2021-02-06,10.583,7.417,0.0
2021-02-07,9.266,8.734,0.0
2021-02-08,10.119,7.881,0.0
2021-02-09,10.072,7.928,0.0
2021-02-10,10.889,7.111,0.0
2021-02-11,11.74,6.26,0.0
2021-02-12,12.608,5.392,0.0
2021-02-13,11.063,6.937,0.0
2021-02-14,10.083,7.917,0.0
2021-02-15,10.34,7.66,0.0
2021-02-16,10.102,7.898,0.0
2021-02-17,10.896,7.104,0.0
2021-02-18,10.441,7.559,0.0
2021-02-19,10.697,7.303,0.0
2021-02-20,11.225,6.775,0.0
2021-02-21,11.214,6.786,0.0
2021-02-22,10.001,7.999,0.0
2021-02-23,10.114,7.886,0.0
2021-02-24,10.938,7.062,0.0
2021-02-25,10.64,7.36,0.0
2021-02-26,11.207,6.793,0.0
2021-02-27,11.151,6.849,0.0
2021-02-28,10.39,7.61,0.0
2021-03-01,10.709,7.291,0.0
2021-03-02,11.657,6.343,0.0
2021-03-03,11.604,6.396,0.0
2021-03-04,11.03,6.97,0.0
2021-03-05,11.018,6.982,0.0
2021-03-06,11.272,6.728,0.0
2021-03-07,10.882,7.118,0.0
2021-03-08,9.798,8.202,0.0
2021-03-09,9.516,8.484,0.0
2021-03-10,9.299,8.701,0.0
2021-03-11,12.158,5.842,0.0
2021-03-12,12.278,5.722,0.0
2021-03-13,10.884,7.116,0.0
2021-03-14,11.164,6.836,0.0
2021-03-15,11.298,6.702,0.0
2021-03-16,11.886,6.114,0.0
2021-03-17,12.467,5.533,0.0
2021-03-18,10.182,7.818,0.0
2021-03-19,8.725,9.275,0.0
2021-03-20,8.184,9.816,0.0
2021-03-21,8.881,9.119,0.0
2021-03-22,10.346,7.654,0.0
2021-03-23,11.409,6.591,0.0
2021-03-24,12.352,5.648,0.0
2021-03-25,12.891,5.109,0.0
2021-03-26,13.479,4.521,0.0
2021-03-27,13.457,4.543,0.0
2021-03-28,13.816,4.184,0.0
2021-03-29,14.848,3.152,0.0
2021-03-30,16.062,1.938,0.0
2021-03-31,15.85,2.15,0.0
2021-04-01,15.461,2.539,0.0
2021-04-02,14.779,3.221,0.0
2021-04-03,14.683,3.317,0.0
2021-04-04,13.678,4.322,0.0
2021-04-05,13.739,4.261,0.0
2021-04-06,14.28,3.72,0.0
2021-04-07,12.677,5.323,0.0
2021-04-08,12.681,5.319,0.0
2021-04-09,12.029,5.971,0.0
2021-04-10,12.852,5.148,0.0
2021-04-11,13.253,4.747,0.0
2021-04-12,11.896,6.104,0.0
2021-04-13,12.172,5.828,0.0
2021-04-14,13.486,4.514,0.0
2021-04-15,12.932,5.068,0.0
2021-04-16,11.87,6.13,0.0
2021-04-17,10.678,7.322,0.0
2021-04-18,11.893,6.107,0.0
2021-04-19,13.616,4.384,0.0
2021-04-20,14.107,3.893,0.0
2021-04-21,13.753,4.247,0.0
2021-04-22,13.619,4.381,0.0
2021-04-23,14.35,3.65,0.0
2021-04-24,14.334,3.666,0.0
2021-04-25,14.257,3.743,0.0
2021-04-26,14.706,3.294,0.0
2021-04-27,14.582,3.418,0.0
2021-04-28,14.588,3.412,0.0
2021-04-29,14.2,3.8,0.0
2021-04-30,13.449,4.551,0.0
2021-05-01,13.274,4.726,0.0
2021-05-02,13.126,4.874,0.0
2021-05-03,13.421,4.579,0.0
2021-05-04,14.951,3.049,0.0
2021-05-05,16.574,1.426,0.0
2021-05-06,17.959,0.041,0.0
2021-05-07,19.454,0.0,0.0
2021-05-08,20.291,0.0,0.0
2021-05-09,17.46,0.54,0.0
2021-05-10,14.99,3.01,0.0
2021-05-11,14.258,3.742,0.0
2021-05-12,16.049,1.951,0.0
2021-05-13,16.407,1.593,0.0
2021-05-14,17.329,0.671,0.0
2021-05-15,19.373,0.0,0.0
2021-05-16,21.266,0.0,0.0
2021-05-17,19.207,0.0,0.0
2021-05-18,19.353,0.0,0.0
2021-05-19,18.595,0.0,0.0
2021-05-20,19.224,0.0,0.0
2021-05-21,20.485,0.0,0.0
2021-05-22,18.244,0.0,0.0
2021-05-23,15.85,2.15,0.0
2021-05-24,17.24,0.76,0.0
2021-05-25,18.025,0.0,0.0
2021-05-26,18.507,0.0,0.0
2021-05-27,19.678,0.0,0.0
2021-05-28,20.226,0.0,0.0
2021-05-29,21.801,0.0,0.0
2021-05-30,22.441,0.0,0.441
2021-05-31,22.523,0.0,0.523
2021-06-01,20.02,0.0,0.0
2021-06-02,19.967,0.0,0.0
2021-06-03,21.071,0.0,0.0
2021-06-04,20.742,0.0,0.0
2021-06-05,19.429,0.0,0.0
2021-06-06,20.709,0.0,0.0
2021-06-07,22.281,0.0,0.281
2021-06-08,23.842,0.0,1.842
2021-06-09,24.618,0.0,2.618
2021-06-10,24.83,0.0,2.83
2021-06-11,24.117,0.0,2.117
2021-06-12,24.09,0.0,2.09
2021-06-13,25.314,0.0,3.314
2021-06-14,25.68,0.0,3.68
2021-06-15,25.853,0.0,3.853
2021-06-16,24.87,0.0,2.87
2021-06-17,21.146,0.0,0.0
2021-06-18,20.825,0.0,0.0
2021-06-19,20.643,0.0,0.0
2021-06-20,20.107,0.0,0.0
2021-06-21,20.335,0.0,0.0
2021-06-22,19.898,0.0,0.0
2021-06-23,19.848,0.0,0.0
2021-06-24,20.916,0.0,0.0
2021-06-25,22.877,0.0,0.877
2021-06-26,24.292,0.0,2.292
2021-06-27,23.767,0.0,1.767
2021-06-28,22.659,0.0,0.659
2021-06-29,22.76,0.0,0.76
2021-06-30,23.597,0.0,1.597
2021-07-01,24.804,0.0,2.804
2021-07-02,25.538,0.0,3.538
2021-07-03,26.0,0.0,4.0
2021-07-04,26.294,0.0,4.294
2021-07-05,26.296,0.0,4.296
2021-07-06,24.328,0.0,2.328
2021-07-07,22.789,0.0,0.789
2021-07-08,22.879,0.0,0.879
2021-07-09,24.558,0.0,2.558
2021-07-10,26.577,0.0,4.577
2021-07-11,27.357,0.0,5.357
2021-07-12,25.458,0.0,3.458
2021-07-13,22.132,0.0,0.132
2021-07-14,22.352,0.0,0.352
2021-07-15,23.518,0.0,1.518
2021-07-16,25.303,0.0,3.303
2021-07-17,26.827,0.0,4.827
2021-07-18,27.328,0.0,5.328
2021-07-19,27.355,0.0,5.355
2021-07-20,27.242,0.0,5.242
2021-07-21,27.691,0.0,5.691
2021-07-22,28.509,0.0,6.509
2021-07-23,27.501,0.0,5.501
2021-07-24,26.053,0.0,4.053
2021-07-25,25.182,0.0,3.182
2021-07-26,24.419,0.0,2.419
2021-07-27,25.285,0.0,3.285
2021-07-28,25.832,0.0,3.832
2021-07-29,26.426,0.0,4.426
2021-07-30,26.546,0.0,4.546
2021-07-31,23.443,0.0,1.443
2021-08-01,21.524,0.0,0.0
2021-08-02,23.004,0.0,1.004
2021-08-03,24.285,0.0,2.285
2021-08-04,25.404,0.0,3.404
2021-08-05,25.992,0.0,3.992
2021-08-06,25.91,0.0,3.91
2021-08-07,25.093,0.0,3.093
2021-08-08,23.638,0.0,1.638
2021-08-09,24.829,0.0,2.829
2021-08-10,26.452,0.0,4.452
2021-08-11,27.807,0.0,5.807
2021-08-12,28.427,0.0,6.427
2021-08-13,28.832,0.0,6.832
2021-08-14,30.129,0.0,8.129
2021-08-15,29.414,0.0,7.414
2021-08-16,27.091,0.0,5.091
2021-08-17,24.705,0.0,2.705
2021-08-18,24.483,0.0,2.483
2021-08-19,24.627,0.0,2.627
2021-08-20,25.445,0.0,3.445
2021-08-21,26.262,0.0,4.262
2021-08-22,26.487,0.0,4.487
2021-08-23,26.661,0.0,4.661
2021-08-24,24.91,0.0,2.91
2021-08-25,24.355,0.0,2.355
2021-08-26,25.642,0.0,3.642
2021-08-27,26.665,0.0,4.665
2021-08-28,25.56,0.0,3.56
2021-08-29,24.35,0.0,2.35
2021-08-30,24.105,0.0,2.105
2021-08-31,24.274,0.0,2.274
2021-09-01,22.503,0.0,0.503
2021-09-02,21.539,0.0,0.0
2021-09-03,22.292,0.0,0.292
2021-09-04,23.18,0.0,1.18
2021-09-05,24.39,0.0,2.39
2021-09-06,25.4,0.0,3.4
2021-09-07,25.499,0.0,3.499
2021-09-08,24.097,0.0,2.097
2021-09-09,23.686,0.0,1.686
2021-09-10,23.654,0.0,1.654
2021-09-11,23.008,0.0,1.008
2021-09-12,23.754,0.0,1.754
2021-09-13,23.633,0.0,1.633
2021-09-14,21.723,0.0,0.0
2021-09-15,21.358,0.0,0.0
2021-09-16,20.99,0.0,0.0
2021-09-17,21.355,0.0,0.0
2021-09-18,20.988,0.0,0.0
2021-09-19,19.557,0.0,0.0
2021-09-20,19.242,0.0,0.0
2021-09-21,17.948,0.052,0.0
2021-09-22,18.39,0.0,0.0
2021-09-23,19.815,0.0,0.0
2021-09-24,20.143,0.0,0.0
2021-09-25,19.947,0.0,0.0
2021-09-26,19.968,0.0,0.0
2021-09-27,20.252,0.0,0.0
2021-09-28,19.619,0.0,0.0
2021-09-29,19.553,0.0,0.0
2021-09-30,19.417,0.0,0.0
2021-10-01,19.653,0.0,0.0
2021-10-02,20.037,0.0,0.0
2021-10-03,18.781,0.0,0.0
2021-10-04,15.603,2.397,0.0
2021-10-05,17.483,0.517,0.0
2021-10-06,18.405,0.0,0.0
2021-10-07,18.112,0.0,0.0
2021-10-08,18.405,0.0,0.0
2021-10-09,17.925,0.075,0.0
2021-10-10,18.059,0.0,0.0
2021-10-11,17.765,0.235,0.0
2021-10-12,17.612,0.388,0.0
2021-10-13,17.699,0.301,0.0
2021-10-14,16.809,1.191,0.0
2021-10-15,17.495,0.505,0.0
2021-10-16,17.284,0.716,0.0
2021-10-17,18.191,0.0,0.0
2021-10-18,18.603,0.0,0.0
2021-10-19,19.173,0.0,0.0
2021-10-20,18.996,0.0,0.0
2021-10-21,18.02,0.0,0.0
2021-10-22,16.281,1.719,0.0
2021-10-23,14.466,3.534,0.0
2021-10-24,14.445,3.555,0.0
2021-10-25,14.704,3.296,0.0
2021-10-26,15.302,2.698,0.0
2021-10-27,14.833,3.167,0.0
2021-10-28,14.951,3.049,0.0
2021-10-29,15.422,2.578,0.0
2021-10-30,17.659,0.341,0.0
2021-10-31,18.449,0.0,0.0
2021-11-01,17.454,0.546,0.0
2021-11-02,13.755,4.245,0.0
2021-11-03,12.029,5.971,0.0
2021-11-04,9.44,8.56,0.0
2021-11-05,9.436,8.564,0.0
2021-11-06,9.403,8.597,0.0
2021-11-07,9.419,8.581,0.0
2021-11-08,11.862,6.138,0.0
2021-11-09,11.482,6.518,0.0
2021-11-10,11.164,6.836,0.0
2021-11-11,11.138,6.862,0.0
2021-11-12,12.144,5.856,0.0
2021-11-13,12.476,5.524,0.0
2021-11-14,11.948,6.052,0.0
2021-11-15,12.199,5.801,0.0
2021-11-16,10.148,7.852,0.0
2021-11-17,10.522,7.478,0.0
2021-11-18,10.2,7.8,0.0
2021-11-19,10.742,7.258,0.0
2021-11-20,10.987,7.013,0.0
2021-11-21,11.619,6.381,0.0
2021-11-22,9.714,8.286,0.0
2021-11-23,8.145,9.855,0.0
2021-11-24,7.415,10.585,0.0
2021-11-25,8.473,9.527,0.0
2021-11-26,7.9,10.1,0.0
2021-11-27,7.486,10.514,0.0
2021-11-28,6.879,11.121,0.0
2021-11-29,9.814,8.186,0.0
2021-11-30,8.666,9.334,0.0
2021-12-01,7.915,10.085,0.0
2021-12-02,8.44,9.56,0.0
2021-12-03,8.544,9.456,0.0
2021-12-04,9.404,8.596,0.0
2021-12-05,9.033,8.967,0.0
2021-12-06,9.79,8.21,0.0
2021-12-07,10.083,7.917,0.0
2021-12-08,9.977,8.023,0.0
2021-12-09,8.98,9.02,0.0
2021-12-10,11.842,6.158,0.0
2021-12-11,11.974,6.026,0.0
2021-12-12,10.232,7.768,0.0
2021-12-13,8.653,9.347,0.0
2021-12-14,8.359,9.641,0.0
2021-12-15,8.45,9.55,0.0
2021-12-16,7.692,10.308,0.0
2021-12-17,7.242,10.758,0.0
2021-12-18,7.423,10.577,0.0
2021-12-19,8.32,9.68,0.0
2021-12-20,7.325,10.675,0.0
2021-12-21,9.74,8.26,0.0
2021-12-22,10.0,8.0,0.0
2021-12-23,10.599,7.401,0.0
2021-12-24,11.382,6.618,0.0
2021-12-25,11.046,6.954,0.0
2021-12-26,11.254,6.746,0.0
2021-12-27,14.187,3.813,0.0
2021-12-28,13.434,4.566,0.0
2021-12-29,11.883,6.117,0.0
2021-12-30,10.456,7.544,0.0
2021-12-31,9.873,8.127,0.0
2022-01-01,10.033,7.967,0.0
2022-01-02,9.025,8.975,0.0
2022-01-03,9.269,8.731,0.0
2022-01-04,10.377,7.623,0.0
2022-01-05,8.653,9.347,0.0
2022-01-06,6.485,11.515,0.0
2022-01-07,6.466,11.534,0.0
2022-01-08,6.667,11.333,0.0
2022-01-09,9.792,8.208,0.0
2022-01-10,12.142,5.858,0.0
2022-01-11,10.908,7.092,0.0
2022-01-12,8.69,9.31,0.0
2022-01-13,5.966,12.034,0.0
2022-01-14,5.241,12.759,0.0
2022-01-15,4.61,13.39,0.0
2022-01-16,4.793,13.207,0.0
2022-01-17,5.252,12.748,0.0
2022-01-18,5.077,12.923,0.0
2022-01-19,5.111,12.889,0.0
2022-01-20,6.396,11.604,0.0
2022-01-21,5.942,12.058,0.0
2022-01-22,5.381,12.619,0.0
2022-01-23,5.524,12.476,0.0
2022-01-24,6.3,11.7,0.0
2022-01-25,7.17,10.83,0.0
2022-01-26,6.592,11.408,0.0
2022-01-27,7.083,10.917,0.0
2022-01-28,7.264,10.736,0.0
2022-01-29,7.388,10.612,0.0
2022-01-30,8.029,9.971,0.0
2022-01-31,8.251,9.749,0.0
2022-02-01,10.167,7.833,0.0
2022-02-02,10.722,7.278,0.0
2022-02-03,10.049,7.951,0.0
2022-02-04,10.752,7.248,0.0
2022-02-05,10.822,7.178,0.0
2022-02-06,9.012,8.988,0.0
2022-02-07,9.321,8.679,0.0
2022-02-08,10.028,7.972,0.0
2022-02-09,9.425,8.575,0.0
2022-02-10,9.241,8.759,0.0
2022-02-11,10.212,7.788,0.0
2022-02-12,9.595,8.405,0.0
2022-02-13,10.568,7.432,0.0
2022-02-14,10.785,7.215,0.0
2022-02-15,9.319,8.681,0.0
2022-02-16,11.199,6.801,0.0
2022-02-17,12.055,5.945,0.0
2022-02-18,11.901,6.099,0.0
2022-02-19,10.772,7.228,0.0
2022-02-20,9.513,8.487,0.0
2022-02-21,11.183,6.817,0.0
2022-02-22,11.682,6.318,0.0
2022-02-23,11.147,6.853,0.0
2022-02-24,11.185,6.815,0.0
2022-02-25,10.476,7.524,0.0
2022-02-26,10.135,7.865,0.0
2022-02-27,10.777,7.223,0.0
2022-02-28,11.077,6.923,0.0
2022-03-01,10.962,7.038,0.0
2022-03-02,11.956,6.044,0.0
2022-03-03,10.521,7.479,0.0
2022-03-04,10.192,7.808,0.0
2022-03-05,8.921,9.079,0.0
2022-03-06,8.586,9.414,0.0
2022-03-07,8.851,9.149,0.0
2022-03-08,9.267,8.733,0.0
2022-03-09,9.764,8.236,0.0
2022-03-10,10.694,7.306,0.0
2022-03-11,10.995,7.005,0.0
2022-03-12,10.8,7.2,0.0
2022-03-13,11.107,6.893,0.0
2022-03-14,10.616,7.384,0.0
2022-03-15,13.545,4.455,0.0
2022-03-16,13.208,4.792,0.0
2022-03-17,12.294,5.706,0.0
2022-03-18,11.808,6.192,0.0
2022-03-19,11.306,6.694,0.0
2022-03-20,11.82,6.18,0.0
2022-03-21,11.974,6.026,0.0
2022-03-22,11.306,6.694,0.0
2022-03-23,10.781,7.219,0.0
2022-03-24,10.785,7.215,0.0
2022-03-25,11.811,6.189,0.0
2022-03-26,11.418,6.582,0.0
2022-03-27,12.532,5.468,0.0
2022-03-28,12.065,5.935,0.0
2022-03-29,12.266,5.734,0.0
2022-03-30,11.96,6.04,0.0
2022-03-31,11.174,6.826,0.0
2022-04-01,9.006,8.994,0.0
2022-04-02,7.337,10.663,0.0
2022-04-03,6.502,11.498,0.0
2022-04-04,7.238,10.762,0.0
2022-04-05,7.572,10.428,0.0
2022-04-06,10.269,7.731,0.0
2022-04-07,13.455,4.545,0.0
2022-04-08,13.94,4.06,0.0
2022-04-09,14.169,3.831,0.0
2022-04-10,14.634,3.366,0.0
2022-04-11,14.334,3.666,0.0
2022-04-12,12.951,5.049,0.0
2022-04-13,13.29,4.71,0.0
2022-04-14,15.485,2.515,0.0
2022-04-15,16.279,1.721,0.0
2022-04-16,17.688,0.312,0.0
2022-04-17,17.638,0.362,0.0
2022-04-18,17.088,0.912,0.0
2022-04-19,14.239,3.761,0.0
2022-04-20,11.152,6.848,0.0
2022-04-21,12.33,5.67,0.0
2022-04-22,11.793,6.207,0.0
2022-04-23,11.383,6.617,0.0
2022-04-24,13.178,4.822,0.0
2022-04-25,13.944,4.056,0.0
2022-04-26,14.888,3.112,0.0
2022-04-27,14.096,3.904,0.0
2022-04-28,14.21,3.79,0.0
2022-04-29,15.757,2.243,0.0
2022-04-30,16.867,1.133,0.0
2022-05-01,17.517,0.483,0.0
2022-05-02,15.263,2.737,0.0
2022-05-03,14.271,3.729,0.0
2022-05-04,14.867,3.133,0.0
2022-05-05,16.013,1.987,0.0
2022-05-06,16.339,1.661,0.0
2022-05-07,17.283,0.717,0.0
2022-05-08,18.187,0.0,0.0
2022-05-09,18.982,0.0,0.0
2022-05-10,19.951,0.0,0.0
2022-05-11,20.571,0.0,0.0
2022-05-12,20.126,0.0,0.0
2022-05-13,20.547,0.0,0.0
2022-05-14,20.987,0.0,0.0
2022-05-15,20.384,0.0,0.0
2022-05-16,20.607,0.0,0.0
2022-05-17,21.612,0.0,0.0
2022-05-18,22.944,0.0,0.944
2022-05-19,23.681,0.0,1.681
2022-05-20,24.123,0.0,2.123
2022-05-21,24.702,0.0,2.702
2022-05-22,23.309,0.0,1.309
2022-05-23,21.983,0.0,0.0
2022-05-24,19.104,0.0,0.0
2022-05-25,17.352,0.648,0.0
2022-05-26,19.146,0.0,0.0
2022-05-27,21.931,0.0,0.0
2022-05-28,23.339,0.0,1.339
2022-05-29,22.584,0.0,0.584
2022-05-30,20.816,0.0,0.0
2022-05-31,21.713,0.0,0.0
2022-06-01,22.685,0.0,0.685
2022-06-02,22.228,0.0,0.228
2022-06-03,22.46,0.0,0.46
2022-06-04,21.728,0.0,0.0
2022-06-05,22.401,0.0,0.401
2022-06-06,23.523,0.0,1.523
2022-06-07,24.33,0.0,2.33
2022-06-08,24.421,0.0,2.421
2022-06-09,24.587,0.0,2.587
2022-06-10,25.401,0.0,3.401
2022-06-11,26.401,0.0,4.401
2022-06-12,26.99,0.0,4.99
2022-06-13,27.773,0.0,5.773
2022-06-14,28.511,0.0,6.511
2022-06-15,28.796,0.0,6.796
2022-06-16,28.695,0.0,6.695
2022-06-17,29.286,0.0,7.286
2022-06-18,28.621,0.0,6.621
2022-06-19,24.575,0.0,2.575
2022-06-20,23.705,0.0,1.705
2022-06-21,22.935,0.0,0.935
2022-06-22,21.617,0.0,0.0
2022-06-23,21.811,0.0,0.0
2022-06-24,22.434,0.0,0.434
2022-06-25,22.598,0.0,0.598
2022-06-26,22.368,0.0,0.368
2022-06-27,22.4,0.0,0.4
2022-06-28,23.113,0.0,1.113
2022-06-29,24.112,0.0,2.112
2022-06-30,23.508,0.0,1.508
2022-07-01,23.323,0.0,1.323
2022-07-02,25.557,0.0,3.557
2022-07-03,26.171,0.0,4.171
2022-07-04,26.176,0.0,4.176
2022-07-05,26.377,0.0,4.377
2022-07-06,24.517,0.0,2.517
2022-07-07,24.788,0.0,2.788
2022-07-08,25.844,0.0,3.844
2022-07-09,27.248,0.0,5.248
2022-07-10,28.228,0.0,6.228
2022-07-11,28.435,0.0,6.435
2022-07-12,29.054,0.0,7.054
2022-07-13,30.174,0.0,8.174
2022-07-14,30.775,0.0,8.775
2022-07-15,30.499,0.0,8.499
2022-07-16,30.472,0.0,8.472
2022-07-17,30.445,0.0,8.445
2022-07-18,29.516,0.0,7.516
2022-07-19,27.964,0.0,5.964
2022-07-20,27.71,0.0,5.71
2022-07-21,28.422,0.0,6.422
2022-07-22,29.079,0.0,7.079
2022-07-23,28.396,0.0,6.396
2022-07-24,29.473,0.0,7.473
2022-07-25,29.303,0.0,7.303
2022-07-26,27.858,0.0,5.858
